# User:                creplogle  Version:             NPSS_2.8Date: 01/24/23  Time: 14:54:20

           CASE           time  solverReportCounter  solver.converged  solver.iterationCounter  solver.passCounter  solver.numJacobians  solver.numBroydens  ind_Valve1Cv.x  Sh.ind_Nmech.x  TsPump.ind_ht.x  TsPump.ind_Pt.x  TsPump.ind_Tt.x  TsPump.ind_W.x  Valve1.ind_dP.x  Valve2.ind_dP.x  dep_PumpPin.errorCon  Sh.integrate_Nmech.errorCon  TsPump.dep_ht.errorCon  TsPump.dep_Pt.errorCon  TsPump.dep_Tt.errorCon  TsPump.dep_W.errorCon  Valve1.dep_W.errorCon  Valve2.dep_W.errorCon      F010in.Tt      F010in.Pt      F010in.ht       F010in.s       F010in.W     F010in.Cpt    F010in.gamt    F010in.rhot       F010in.W     F010out.Tt     F010out.Pt     F010out.ht      F010out.s      F010out.W    F010out.Cpt   F010out.gamt   F010out.rhot      F010out.W        F020.Tt        F020.Pt        F020.ht         F020.s         F020.W       F020.Cpt      F020.gamt      F020.rhot         F020.W        F040.Tt        F040.Pt        F040.ht         F040.s         F040.W       F040.Cpt      F040.gamt      F040.rhot         F040.W        F050.Tt        F050.Pt        F050.ht         F050.s         F050.W       F050.Cpt      F050.gamt      F050.rhot         F050.W        F060.Tt        F060.Pt        F060.ht         F060.s         F060.W       F060.Cpt      F060.gamt      F060.rhot         F060.W  Cooler.Fl_I.Tt  Cooler.Fl_I.Pt  Cooler.Fl_I.ht  Cooler.Fl_I.s  Cooler.Fl_I.W  Cooler.Fl_I.Cpt  Cooler.Fl_I.gamt  Cooler.Fl_I.rhot  Cooler.Fl_I.W  Cooler.Fl_O.Tt  Cooler.Fl_O.Pt  Cooler.Fl_O.ht  Cooler.Fl_O.s  Cooler.Fl_O.W  Cooler.Fl_O.Cpt  Cooler.Fl_O.gamt  Cooler.Fl_O.rhot  Cooler.Fl_O.W  Heater.Fl_I.Tt  Heater.Fl_I.Pt  Heater.Fl_I.ht  Heater.Fl_I.s  Heater.Fl_I.W  Heater.Fl_I.Cpt  Heater.Fl_I.gamt  Heater.Fl_I.rhot  Heater.Fl_I.W  Heater.Fl_O.Tt  Heater.Fl_O.Pt  Heater.Fl_O.ht  Heater.Fl_O.s  Heater.Fl_O.W  Heater.Fl_O.Cpt  Heater.Fl_O.gamt  Heater.Fl_O.rhot  Heater.Fl_O.W  Sunshot.Fl_I.Tt  Sunshot.Fl_I.Pt  Sunshot.Fl_I.ht  Sunshot.Fl_I.s  Sunshot.Fl_I.W  Sunshot.Fl_I.Cpt  Sunshot.Fl_I.gamt  Sunshot.Fl_I.rhot  Sunshot.Fl_I.W  Sunshot.Fl_O.Tt  Sunshot.Fl_O.Pt  Sunshot.Fl_O.ht  Sunshot.Fl_O.s  Sunshot.Fl_O.W  Sunshot.Fl_O.Cpt  Sunshot.Fl_O.gamt  Sunshot.Fl_O.rhot  Sunshot.Fl_O.W  TsPump.Fl_I.Tt  TsPump.Fl_I.Pt  TsPump.Fl_I.ht  TsPump.Fl_I.s  TsPump.Fl_I.W  TsPump.Fl_I.Cpt  TsPump.Fl_I.gamt  TsPump.Fl_I.rhot  TsPump.Fl_I.W  TsPump.Fl_O.Tt  TsPump.Fl_O.Pt  TsPump.Fl_O.ht  TsPump.Fl_O.s  TsPump.Fl_O.W  TsPump.Fl_O.Cpt  TsPump.Fl_O.gamt  TsPump.Fl_O.rhot  TsPump.Fl_O.W  Valve1.Fl_I.Tt  Valve1.Fl_I.Pt  Valve1.Fl_I.ht  Valve1.Fl_I.s  Valve1.Fl_I.W  Valve1.Fl_I.Cpt  Valve1.Fl_I.gamt  Valve1.Fl_I.rhot  Valve1.Fl_I.W  Valve1.Fl_O.Tt  Valve1.Fl_O.Pt  Valve1.Fl_O.ht  Valve1.Fl_O.s  Valve1.Fl_O.W  Valve1.Fl_O.Cpt  Valve1.Fl_O.gamt  Valve1.Fl_O.rhot  Valve1.Fl_O.W  Valve2.Fl_I.Tt  Valve2.Fl_I.Pt  Valve2.Fl_I.ht  Valve2.Fl_I.s  Valve2.Fl_I.W  Valve2.Fl_I.Cpt  Valve2.Fl_I.gamt  Valve2.Fl_I.rhot  Valve2.Fl_I.W  Valve2.Fl_O.Tt  Valve2.Fl_O.Pt  Valve2.Fl_O.ht  Valve2.Fl_O.s  Valve2.Fl_O.W  Valve2.Fl_O.Cpt  Valve2.Fl_O.gamt  Valve2.Fl_O.rhot  Valve2.Fl_O.W    Sunshot.pwr    Sunshot.trq     Sunshot.PR  Sunshot.PRdes     Sunshot.Wc     Sunshot.Nc    Sunshot.eff  Sunshot.effDes  Sunshot.effPoly  Sunshot.effBase  Sunshot.PRbase  Sunshot.WcBase    Sunshot.pwr    Sunshot.trq     Sunshot.PR  Sunshot.PRdes    Sunshot.eff  Sunshot.effDes       Sh.pwrIn      Sh.pwrOut      Sh.pwrNet       Sh.trqIn      Sh.trqOut      Sh.trqNet       Sh.Nmech  Cooler.switchHeat  Cooler.coolerMode      Cooler.dT   Cooler.dTsat       Cooler.Q    Cooler.hout    Cooler.Tout       Cooler.x     Cooler.pwr  Heater.switchHeat  Heater.coolerMode      Heater.dT   Heater.dTsat       Heater.Q    Heater.hout    Heater.Tout       Heater.x     Heater.pwr    Perf.pwrNet  solver.converged  solver.iterationCounter  solver.passCounter  solver.numJacobians  solver.numBroydens  solver.solverReportCounter  errHandler.numErrors  errHandler.numWarnings  errHandler.numMessages 
              1        0.00000              1              0              1              1              0              0        1.00000        0.00000     -122.94800      580.15102        0.00000        0.00000      531.27918      531.27918  -1.02185E-002        0.00000  -3.10204E-004  -1.03240E-002        0.00000        0.00000  -7.13329E-001   4.18119E-003      500.00000      574.22277     -122.98615  -3.98676E-001       10.00000   6.46918E-001        2.83576       56.10981       10.00000      500.10069      580.15102     -122.94800  -3.98639E-001       10.00000   6.46247E-001        2.83404       56.11260       10.00000      505.44651     1642.70938     -122.88252  -4.05304E-001       10.00000   5.33767E-001        2.41450       58.87190       10.00000      503.30348     1111.43020     -122.88252  -4.01956E-001       10.00000   5.75143E-001        2.58512       57.58797       10.00000      500.20195      580.15102     -122.88252  -3.98508E-001       10.00000   6.47012E-001        2.83675       56.08558       10.00000      500.84783      577.17929     -103.00000  -3.58790E-001       10.00000  -5.43073E+004  -5.43073E+004       23.00887       10.00000      500.84783      577.17929     -103.00000  -3.58790E-001       10.00000  -5.43073E+004  -5.43073E+004       23.00887       10.00000      500.00000      574.22277     -122.98615  -3.98676E-001       10.00000   6.46918E-001        2.83576       56.10981       10.00000      500.20195      580.15102     -122.88252  -3.98508E-001       10.00000   6.47012E-001        2.83675       56.08558       10.00000      500.84783      577.17929     -103.00000  -3.58790E-001       10.00000  -5.43073E+004  -5.43073E+004       23.00887       10.00000      500.10069      580.15102     -122.94800  -3.98639E-001       10.00000   6.46247E-001        2.83404       56.11260       10.00000      505.44651     1642.70938     -122.88252  -4.05304E-001       10.00000   5.33767E-001        2.41450       58.87190       10.00000      500.00000      574.22277     -122.98615  -3.98676E-001       10.00000   6.46918E-001        2.83576       56.10981       10.00000      500.10069      580.15102     -122.94800  -3.98639E-001       10.00000   6.46247E-001        2.83404       56.11260       10.00000      505.44651     1642.70938     -122.88252  -4.05304E-001       10.00000   5.33767E-001        2.41450       58.87190       10.00000      503.30348     1111.43020     -122.88252  -4.01956E-001       10.00000   5.75143E-001        2.58512       57.58797       10.00000      503.30348     1111.43020     -122.88252  -4.01956E-001       10.00000   5.75143E-001        2.58512       57.58797       10.00000      500.20195      580.15102     -122.88252  -3.98508E-001       10.00000   6.47012E-001        2.83675       56.08558       10.00000  -9.26394E-001       -1.36099        2.83152        2.83152   2.48737E-001     3640.76697       52.77491       52.77491        1.16540       52.77491        2.83152   2.48737E-001  -9.26394E-001       -1.36099        2.83152        2.83152       52.77491       52.77491        0.00000      -16.44075      -16.44075        0.00000      -24.15348      -24.15348     3575.00000           TEMP           None  -8.47835E-001  -4.86632E-001     -199.86151     -122.98615      500.00000     -999.00000        0.00000       ENTHALPY           None   6.45882E-001        0.00000      198.82524     -103.00000      500.84783     -999.00000        0.00000  -9.26394E-001              0              1              1              0              0              1              0              0              0 
              1        0.00000              2              0              1              2              0              0        1.01000        0.00000     -122.94800      580.15102        0.00000        0.00000      531.27918      531.27918  -1.02185E-002        0.00000  -3.10204E-004  -1.03240E-002        0.00000        0.00000  -7.10462E-001   4.18119E-003      500.00000      574.22277     -122.98615  -3.98676E-001       10.00000   6.46918E-001        2.83576       56.10981       10.00000      500.10069      580.15102     -122.94800  -3.98639E-001       10.00000   6.46247E-001        2.83404       56.11260       10.00000      505.44651     1642.70938     -122.88252  -4.05304E-001       10.00000   5.33767E-001        2.41450       58.87190       10.00000      503.30348     1111.43020     -122.88252  -4.01956E-001       10.00000   5.75143E-001        2.58512       57.58797       10.00000      500.20195      580.15102     -122.88252  -3.98508E-001       10.00000   6.47012E-001        2.83675       56.08558       10.00000      500.84783      577.17929     -103.00000  -3.58790E-001       10.00000  -5.43073E+004  -5.43073E+004       23.00887       10.00000      500.84783      577.17929     -103.00000  -3.58790E-001       10.00000  -5.43073E+004  -5.43073E+004       23.00887       10.00000      500.00000      574.22277     -122.98615  -3.98676E-001       10.00000   6.46918E-001        2.83576       56.10981       10.00000      500.20195      580.15102     -122.88252  -3.98508E-001       10.00000   6.47012E-001        2.83675       56.08558       10.00000      500.84783      577.17929     -103.00000  -3.58790E-001       10.00000  -5.43073E+004  -5.43073E+004       23.00887       10.00000      500.10069      580.15102     -122.94800  -3.98639E-001       10.00000   6.46247E-001        2.83404       56.11260       10.00000      505.44651     1642.70938     -122.88252  -4.05304E-001       10.00000   5.33767E-001        2.41450       58.87190       10.00000      500.00000      574.22277     -122.98615  -3.98676E-001       10.00000   6.46918E-001        2.83576       56.10981       10.00000      500.10069      580.15102     -122.94800  -3.98639E-001       10.00000   6.46247E-001        2.83404       56.11260       10.00000      505.44651     1642.70938     -122.88252  -4.05304E-001       10.00000   5.33767E-001        2.41450       58.87190       10.00000      503.30348     1111.43020     -122.88252  -4.01956E-001       10.00000   5.75143E-001        2.58512       57.58797       10.00000      503.30348     1111.43020     -122.88252  -4.01956E-001       10.00000   5.75143E-001        2.58512       57.58797       10.00000      500.20195      580.15102     -122.88252  -3.98508E-001       10.00000   6.47012E-001        2.83675       56.08558       10.00000  -9.26394E-001       -1.36099        2.83152        2.83152   2.48737E-001     3640.76697       52.77491       52.77491        1.16540       52.77491        2.83152   2.48737E-001  -9.26394E-001       -1.36099        2.83152        2.83152       52.77491       52.77491        0.00000      -16.44075      -16.44075        0.00000      -24.15348      -24.15348     3575.00000           TEMP           None  -8.47835E-001  -4.86632E-001     -199.86151     -122.98615      500.00000     -999.00000        0.00000       ENTHALPY           None   6.45882E-001        0.00000      198.82524     -103.00000      500.84783     -999.00000        0.00000  -9.26394E-001              0              1              2              0              0              2              0              0              0 
              1        0.00000              3              0              1              3              0              0        1.00000        0.00000     -121.71852      580.15102        0.00000        0.00000      531.27918      531.27918  -1.02185E-002        0.00000  -1.03071E-002  -1.03240E-002        0.00000        0.00000  -7.14153E-001   1.65512E-003      500.00000      574.22277     -122.98615  -3.98676E-001       10.00000   6.46918E-001        2.83576       56.10981       10.00000      501.20951      580.15102     -121.71852  -3.96184E-001       10.00000  -5.43073E+004  -5.43073E+004       53.81574       10.00000      507.74129     1642.70938     -121.65249  -4.02876E-001       10.00000   5.38310E-001        2.43530       58.44927       10.00000      505.42833     1111.43020     -121.65249  -3.99517E-001       10.00000   5.82722E-001        2.61707       57.12980       10.00000      501.20951      580.15102     -121.65249  -3.96052E-001       10.00000  -5.43073E+004  -5.43073E+004       53.56660       10.00000      500.84783      577.17929     -103.00000  -3.58790E-001       10.00000  -5.43073E+004  -5.43073E+004       23.00887       10.00000      500.84783      577.17929     -103.00000  -3.58790E-001       10.00000  -5.43073E+004  -5.43073E+004       23.00887       10.00000      500.00000      574.22277     -122.98615  -3.98676E-001       10.00000   6.46918E-001        2.83576       56.10981       10.00000      501.20951      580.15102     -121.65249  -3.96052E-001       10.00000  -5.43073E+004  -5.43073E+004       53.56660       10.00000      500.84783      577.17929     -103.00000  -3.58790E-001       10.00000  -5.43073E+004  -5.43073E+004       23.00887       10.00000      501.20951      580.15102     -121.71852  -3.96184E-001       10.00000  -5.43073E+004  -5.43073E+004       53.81574       10.00000      507.74129     1642.70938     -121.65249  -4.02876E-001       10.00000   5.38310E-001        2.43530       58.44927       10.00000      500.00000      574.22277     -122.98615  -3.98676E-001       10.00000   6.46918E-001        2.83576       56.10981       10.00000      501.20951      580.15102     -121.71852  -3.96184E-001       10.00000  -5.43073E+004  -5.43073E+004       53.81574       10.00000      507.74129     1642.70938     -121.65249  -4.02876E-001       10.00000   5.38310E-001        2.43530       58.44927       10.00000      505.42833     1111.43020     -121.65249  -3.99517E-001       10.00000   5.82722E-001        2.61707       57.12980       10.00000      505.42833     1111.43020     -121.65249  -3.99517E-001       10.00000   5.82722E-001        2.61707       57.12980       10.00000      501.20951      580.15102     -121.65249  -3.96052E-001       10.00000  -5.43073E+004  -5.43073E+004       53.56660       10.00000  -9.34280E-001       -1.37257        2.83152        2.83152   2.49012E-001     3636.73753       52.77491       52.77491        1.16617       52.77491        2.83152   2.49012E-001  -9.34280E-001       -1.37257        2.83152        2.83152       52.77491       52.77491        0.00000      -16.44864      -16.44864        0.00000      -24.16507      -24.16507     3575.00000           TEMP           None  -8.47835E-001  -4.86632E-001     -199.86151     -122.98615      500.00000     -999.00000        0.00000       ENTHALPY           None  -3.61677E-001        0.00000      186.52486     -103.00000      500.84783     -999.00000        0.00000  -9.34280E-001              0              1              3              0              0              3              0              0              0 
              1        0.00000              4              0              1              4              0              0        1.00000        0.00000     -122.94800      585.95253        0.00000        0.00000      531.27918      531.27918   1.78074E-002        0.00000  -9.04780E-004   7.67081E-003        0.00000        0.00000  -7.13042E-001   6.02491E-003      500.00000      590.48201     -123.05934  -3.98930E-001       10.00000   6.43051E-001        2.82378       56.19057       10.00000      500.14136      585.95253     -122.94800  -3.98677E-001       10.00000   6.45162E-001        2.83083       56.13070       10.00000      505.50228     1659.13648     -122.88190  -4.05405E-001       10.00000   5.32756E-001        2.41018       58.90886       10.00000      503.38317     1127.85730     -122.88190  -4.02059E-001       10.00000   5.73548E-001        2.57881       57.63014       10.00000      500.31807      596.57812     -122.88190  -3.98615E-001       10.00000   6.43953E-001        2.82765       56.13656       10.00000      502.82000      593.52223     -103.00000  -3.59046E-001       10.00000  -5.43073E+004  -5.43073E+004       24.14188       10.00000      502.82000      593.52223     -103.00000  -3.59046E-001       10.00000  -5.43073E+004  -5.43073E+004       24.14188       10.00000      500.00000      590.48201     -123.05934  -3.98930E-001       10.00000   6.43051E-001        2.82378       56.19057       10.00000      500.31807      596.57812     -122.88190  -3.98615E-001       10.00000   6.43953E-001        2.82765       56.13656       10.00000      502.82000      593.52223     -103.00000  -3.59046E-001       10.00000  -5.43073E+004  -5.43073E+004       24.14188       10.00000      500.14136      585.95253     -122.94800  -3.98677E-001       10.00000   6.45162E-001        2.83083       56.13070       10.00000      505.50228     1659.13648     -122.88190  -4.05405E-001       10.00000   5.32756E-001        2.41018       58.90886       10.00000      500.00000      590.48201     -123.05934  -3.98930E-001       10.00000   6.43051E-001        2.82378       56.19057       10.00000      500.14136      585.95253     -122.94800  -3.98677E-001       10.00000   6.45162E-001        2.83083       56.13070       10.00000      505.50228     1659.13648     -122.88190  -4.05405E-001       10.00000   5.32756E-001        2.41018       58.90886       10.00000      503.38317     1127.85730     -122.88190  -4.02059E-001       10.00000   5.73548E-001        2.57881       57.63014       10.00000      503.38317     1127.85730     -122.88190  -4.02059E-001       10.00000   5.73548E-001        2.57881       57.63014       10.00000      500.31807      596.57812     -122.88190  -3.98615E-001       10.00000   6.43953E-001        2.82765       56.13656       10.00000  -9.35273E-001       -1.37403        2.83152        2.83152   2.46284E-001     3640.61896       52.77491       52.77491        1.16721       52.77491        2.83152   2.46284E-001  -9.35273E-001       -1.37403        2.83152        2.83152       52.77491       52.77491        0.00000      -16.44963      -16.44963        0.00000      -24.16652      -24.16652     3575.00000           TEMP           None       -2.82000       -2.45622     -200.59342     -123.05934      500.00000     -999.00000        0.00000       ENTHALPY           None        2.50193        0.00000      198.81896     -103.00000      502.82000     -999.00000        0.00000  -9.35273E-001              0              1              4              0              0              4              0              0              0 
              1        0.00000              5              0              1              5              0              0        1.00000        0.00000     -122.94800      580.15102        0.00000        0.00000      536.59197      531.27918  -1.92825E-002        0.00000        3.12087  -1.96616E-002        0.00000        0.00000  -7.12144E-001   3.57542E-003      500.00000      568.96427      -29.83546  -2.12281E-001       10.00000   5.03303E-001        2.33041        7.04017       10.00000      500.10069      580.15102     -122.94800  -3.98639E-001       10.00000   6.46247E-001        2.83404       56.11260       10.00000      505.44651     1642.70938     -122.88252  -4.05304E-001       10.00000   5.33767E-001        2.41450       58.87190       10.00000      503.27787     1106.11741     -122.88252  -4.01922E-001       10.00000   5.75666E-001        2.58718       57.57421       10.00000      500.16440      574.83823     -122.88252  -3.98473E-001       10.00000   6.48020E-001        2.83972       56.06892       10.00000      500.20111      571.89371     -103.00000  -3.58704E-001       10.00000  -5.43073E+004  -5.43073E+004       22.65088       10.00000      500.20111      571.89371     -103.00000  -3.58704E-001       10.00000  -5.43073E+004  -5.43073E+004       22.65088       10.00000      500.00000      568.96427      -29.83546  -2.12281E-001       10.00000   5.03303E-001        2.33041        7.04017       10.00000      500.16440      574.83823     -122.88252  -3.98473E-001       10.00000   6.48020E-001        2.83972       56.06892       10.00000      500.20111      571.89371     -103.00000  -3.58704E-001       10.00000  -5.43073E+004  -5.43073E+004       22.65088       10.00000      500.10069      580.15102     -122.94800  -3.98639E-001       10.00000   6.46247E-001        2.83404       56.11260       10.00000      505.44651     1642.70938     -122.88252  -4.05304E-001       10.00000   5.33767E-001        2.41450       58.87190       10.00000      500.00000      568.96427      -29.83546  -2.12281E-001       10.00000   5.03303E-001        2.33041        7.04017       10.00000      500.10069      580.15102     -122.94800  -3.98639E-001       10.00000   6.46247E-001        2.83404       56.11260       10.00000      505.44651     1642.70938     -122.88252  -4.05304E-001       10.00000   5.33767E-001        2.41450       58.87190       10.00000      503.27787     1106.11741     -122.88252  -4.01922E-001       10.00000   5.75666E-001        2.58718       57.57421       10.00000      503.27787     1106.11741     -122.88252  -4.01922E-001       10.00000   5.75666E-001        2.58718       57.57421       10.00000      500.16440      574.83823     -122.88252  -3.98473E-001       10.00000   6.48020E-001        2.83972       56.06892       10.00000  -9.26394E-001       -1.36099        2.83152        2.83152   2.48737E-001     3640.76697       52.77491       52.77491        1.16540       52.77491        2.83152   2.48737E-001  -9.26394E-001       -1.36099        2.83152        2.83152       52.77491       52.77491        0.00000      -16.44075      -16.44075        0.00000      -24.15348      -24.15348     3575.00000           TEMP           None  -2.01112E-001   1.59240E-001      731.64545      -29.83546      500.00000     -999.00000        0.00000       ENTHALPY           None   3.67154E-002        0.00000      198.82524     -103.00000      500.20111     -999.00000        0.00000  -9.26394E-001              0              1              5              0              0              5              0              0              0 
              1        0.00000              6              0              1              6              1              0        1.00000        0.00000     -122.94800      580.15102        0.00000        0.00000      531.27918      536.59197  -1.92825E-002        0.00000        3.12087  -1.96616E-002        0.00000        0.00000  -7.13329E-001   7.96944E-003      500.00000      568.96427      -29.83546  -2.12281E-001       10.00000   5.03303E-001        2.33041        7.04017       10.00000      500.10069      580.15102     -122.94800  -3.98639E-001       10.00000   6.46247E-001        2.83404       56.11260       10.00000      505.44651     1642.70938     -122.88252  -4.05304E-001       10.00000   5.33767E-001        2.41450       58.87190       10.00000      503.30348     1111.43020     -122.88252  -4.01956E-001       10.00000   5.75143E-001        2.58512       57.58797       10.00000      500.16440      574.83823     -122.88252  -3.98473E-001       10.00000   6.48020E-001        2.83972       56.06892       10.00000      500.20111      571.89371     -103.00000  -3.58704E-001       10.00000  -5.43073E+004  -5.43073E+004       22.65088       10.00000      500.20111      571.89371     -103.00000  -3.58704E-001       10.00000  -5.43073E+004  -5.43073E+004       22.65088       10.00000      500.00000      568.96427      -29.83546  -2.12281E-001       10.00000   5.03303E-001        2.33041        7.04017       10.00000      500.16440      574.83823     -122.88252  -3.98473E-001       10.00000   6.48020E-001        2.83972       56.06892       10.00000      500.20111      571.89371     -103.00000  -3.58704E-001       10.00000  -5.43073E+004  -5.43073E+004       22.65088       10.00000      500.10069      580.15102     -122.94800  -3.98639E-001       10.00000   6.46247E-001        2.83404       56.11260       10.00000      505.44651     1642.70938     -122.88252  -4.05304E-001       10.00000   5.33767E-001        2.41450       58.87190       10.00000      500.00000      568.96427      -29.83546  -2.12281E-001       10.00000   5.03303E-001        2.33041        7.04017       10.00000      500.10069      580.15102     -122.94800  -3.98639E-001       10.00000   6.46247E-001        2.83404       56.11260       10.00000      505.44651     1642.70938     -122.88252  -4.05304E-001       10.00000   5.33767E-001        2.41450       58.87190       10.00000      503.30348     1111.43020     -122.88252  -4.01956E-001       10.00000   5.75143E-001        2.58512       57.58797       10.00000      503.30348     1111.43020     -122.88252  -4.01956E-001       10.00000   5.75143E-001        2.58512       57.58797       10.00000      500.16440      574.83823     -122.88252  -3.98473E-001       10.00000   6.48020E-001        2.83972       56.06892       10.00000  -9.26394E-001       -1.36099        2.83152        2.83152   2.48737E-001     3640.76697       52.77491       52.77491        1.16540       52.77491        2.83152   2.48737E-001  -9.26394E-001       -1.36099        2.83152        2.83152       52.77491       52.77491        0.00000      -16.44075      -16.44075        0.00000      -24.15348      -24.15348     3575.00000           TEMP           None  -2.01112E-001   1.59240E-001      731.64545      -29.83546      500.00000     -999.00000        0.00000       ENTHALPY           None   3.67154E-002        0.00000      198.82524     -103.00000      500.20111     -999.00000        0.00000  -9.26394E-001              0              1              6              1              0              6              0              0              0 
              1        0.00000              7              0              2              7              1              1        1.10000        0.00000     -128.09862      580.15102        0.00000        0.00000      544.06894      518.19576  -9.71746E-003        0.00000   4.15582E-002  -9.81282E-003        0.00000        0.00000  -6.77852E-001   3.53322E-003      500.00000      574.51343     -122.98747  -3.98681E-001       10.00000   6.46847E-001        2.83554       56.11126       10.00000      491.78818      580.15102     -128.09862  -4.09023E-001       10.00000   5.96849E-001        2.65405       58.16256       10.00000      495.63218     1642.70938     -128.03528  -4.15599E-001       10.00000   5.16922E-001        2.33533       60.60044       10.00000      494.07413     1098.64044     -128.03528  -4.12207E-001       10.00000   5.49149E-001        2.47271       59.41874       10.00000      491.89575      580.44468     -128.03528  -4.08897E-001       10.00000   5.97315E-001        2.65582       58.13897       10.00000      500.88345      577.47144     -103.00000  -3.58795E-001       10.00000  -5.43073E+004  -5.43073E+004       23.02878       10.00000      500.88345      577.47144     -103.00000  -3.58795E-001       10.00000  -5.43073E+004  -5.43073E+004       23.02878       10.00000      500.00000      574.51343     -122.98747  -3.98681E-001       10.00000   6.46847E-001        2.83554       56.11126       10.00000      491.89575      580.44468     -128.03528  -4.08897E-001       10.00000   5.97315E-001        2.65582       58.13897       10.00000      500.88345      577.47144     -103.00000  -3.58795E-001       10.00000  -5.43073E+004  -5.43073E+004       23.02878       10.00000      491.78818      580.15102     -128.09862  -4.09023E-001       10.00000   5.96849E-001        2.65405       58.16256       10.00000      495.63218     1642.70938     -128.03528  -4.15599E-001       10.00000   5.16922E-001        2.33533       60.60044       10.00000      500.00000      574.51343     -122.98747  -3.98681E-001       10.00000   6.46847E-001        2.83554       56.11126       10.00000      491.78818      580.15102     -128.09862  -4.09023E-001       10.00000   5.96849E-001        2.65405       58.16256       10.00000      495.63218     1642.70938     -128.03528  -4.15599E-001       10.00000   5.16922E-001        2.33533       60.60044       10.00000      494.07413     1098.64044     -128.03528  -4.12207E-001       10.00000   5.49149E-001        2.47271       59.41874       10.00000      494.07413     1098.64044     -128.03528  -4.12207E-001       10.00000   5.49149E-001        2.47271       59.41874       10.00000      491.89575      580.44468     -128.03528  -4.08897E-001       10.00000   5.97315E-001        2.65582       58.13897       10.00000  -8.96200E-001       -1.31663        2.83152        2.83152   2.46661E-001     3671.40730       52.77491       52.77491        1.16279       52.77491        2.83152   2.46661E-001  -8.96200E-001       -1.31663        2.83152        2.83152       52.77491       52.77491        0.00000      -16.41056      -16.41056        0.00000      -24.10912      -24.10912     3575.00000           TEMP           None  -8.83452E-001  -5.22204E-001     -199.87474     -122.98747      500.00000     -999.00000        0.00000       ENTHALPY           None        8.98771        0.00000      250.35275     -103.00000      500.88345     -999.00000        0.00000  -8.96200E-001              0              2              7              1              1              7              0              0              0 
              1        0.00000              8              0              3              8              1              2        1.21000        0.00000     -130.56358      580.15102        0.00000        0.00000      549.91107      512.06186  -9.21967E-003        0.00000   6.15893E-002  -9.30547E-003        0.00000        0.00000  -6.42210E-001   3.11077E-003      500.00000      574.80222     -122.98879  -3.98685E-001       10.00000   6.46777E-001        2.83533       56.11271       10.00000      487.59318      580.15102     -130.56358  -4.14057E-001       10.00000   5.78918E-001        2.58534       59.09669       10.00000      490.82888     1642.70938     -130.50117  -4.20598E-001       10.00000   5.09952E-001        2.30143       61.40514       10.00000      489.52125     1092.79831     -130.50117  -4.17184E-001       10.00000   5.38760E-001        2.42642       60.26682       10.00000      487.70343      580.73645     -130.50117  -4.13933E-001       10.00000   5.79279E-001        2.58676       59.07483       10.00000      500.91883      577.76172     -103.00000  -3.58799E-001       10.00000  -5.43073E+004  -5.43073E+004       23.04857       10.00000      500.91883      577.76172     -103.00000  -3.58799E-001       10.00000  -5.43073E+004  -5.43073E+004       23.04857       10.00000      500.00000      574.80222     -122.98879  -3.98685E-001       10.00000   6.46777E-001        2.83533       56.11271       10.00000      487.70343      580.73645     -130.50117  -4.13933E-001       10.00000   5.79279E-001        2.58676       59.07483       10.00000      500.91883      577.76172     -103.00000  -3.58799E-001       10.00000  -5.43073E+004  -5.43073E+004       23.04857       10.00000      487.59318      580.15102     -130.56358  -4.14057E-001       10.00000   5.78918E-001        2.58534       59.09669       10.00000      490.82888     1642.70938     -130.50117  -4.20598E-001       10.00000   5.09952E-001        2.30143       61.40514       10.00000      500.00000      574.80222     -122.98879  -3.98685E-001       10.00000   6.46777E-001        2.83533       56.11271       10.00000      487.59318      580.15102     -130.56358  -4.14057E-001       10.00000   5.78918E-001        2.58534       59.09669       10.00000      490.82888     1642.70938     -130.50117  -4.20598E-001       10.00000   5.09952E-001        2.30143       61.40514       10.00000      489.52125     1092.79831     -130.50117  -4.17184E-001       10.00000   5.38760E-001        2.42642       60.26682       10.00000      489.52125     1092.79831     -130.50117  -4.17184E-001       10.00000   5.38760E-001        2.42642       60.26682       10.00000      487.70343      580.73645     -130.50117  -4.13933E-001       10.00000   5.79279E-001        2.58676       59.07483       10.00000  -8.82954E-001       -1.29717        2.83152        2.83152   2.45607E-001     3687.16694       52.77491       52.77491        1.16181       52.77491        2.83152   2.45607E-001  -8.82954E-001       -1.29717        2.83152        2.83152       52.77491       52.77491        0.00000      -16.39731      -16.39731        0.00000      -24.08966      -24.08966     3575.00000           TEMP           None  -9.18829E-001  -5.57533E-001     -199.88789     -122.98879      500.00000     -999.00000        0.00000       ENTHALPY           None       13.21540        0.00000      275.01171     -103.00000      500.91883     -999.00000        0.00000  -8.82954E-001              0              3              8              1              2              8              0              0              0 
