# User:                creplogle  Version:             NPSS_2.8Date: 02/20/23  Time: 13:12:57

           CASE           time      F010in.Tt      F010in.Pt      F010in.ht       F010in.s       F010in.W     F010in.Cpt    F010in.gamt    F010in.rhot     F010out.Tt     F010out.Pt     F010out.ht      F010out.s      F010out.W    F010out.Cpt   F010out.gamt   F010out.rhot        F020.Tt        F020.Pt        F020.ht         F020.s         F020.W       F020.Cpt      F020.gamt      F020.rhot        F040.Tt        F040.Pt        F040.ht         F040.s         F040.W       F040.Cpt      F040.gamt      F040.rhot        F050.Tt        F050.Pt        F050.ht         F050.s         F050.W       F050.Cpt      F050.gamt      F050.rhot        F060.Tt        F060.Pt        F060.ht         F060.s         F060.W       F060.Cpt      F060.gamt      F060.rhot        F070.Tt        F070.Pt        F070.ht         F070.s         F070.W       F070.Cpt      F070.gamt      F070.rhot  Cooler.Fl_I.Tt  Cooler.Fl_I.Pt  Cooler.Fl_I.ht  Cooler.Fl_I.s  Cooler.Fl_I.W  Cooler.Fl_I.Cpt  Cooler.Fl_I.gamt  Cooler.Fl_I.rhot  Cooler.Fl_O.Tt  Cooler.Fl_O.Pt  Cooler.Fl_O.ht  Cooler.Fl_O.s  Cooler.Fl_O.W  Cooler.Fl_O.Cpt  Cooler.Fl_O.gamt  Cooler.Fl_O.rhot  Heater.Fl_I.Tt  Heater.Fl_I.Pt  Heater.Fl_I.ht  Heater.Fl_I.s  Heater.Fl_I.W  Heater.Fl_I.Cpt  Heater.Fl_I.gamt  Heater.Fl_I.rhot  Heater.Fl_O.Tt  Heater.Fl_O.Pt  Heater.Fl_O.ht  Heater.Fl_O.s  Heater.Fl_O.W  Heater.Fl_O.Cpt  Heater.Fl_O.gamt  Heater.Fl_O.rhot  Looppipe.Fl_I.Tt  Looppipe.Fl_I.Pt  Looppipe.Fl_I.ht  Looppipe.Fl_I.s  Looppipe.Fl_I.W  Looppipe.Fl_I.Cpt  Looppipe.Fl_I.gamt  Looppipe.Fl_I.rhot  Looppipe.Fl_O.Tt  Looppipe.Fl_O.Pt  Looppipe.Fl_O.ht  Looppipe.Fl_O.s  Looppipe.Fl_O.W  Looppipe.Fl_O.Cpt  Looppipe.Fl_O.gamt  Looppipe.Fl_O.rhot  Sunshot.Fl_I.Tt  Sunshot.Fl_I.Pt  Sunshot.Fl_I.ht  Sunshot.Fl_I.s  Sunshot.Fl_I.W  Sunshot.Fl_I.Cpt  Sunshot.Fl_I.gamt  Sunshot.Fl_I.rhot  Sunshot.Fl_O.Tt  Sunshot.Fl_O.Pt  Sunshot.Fl_O.ht  Sunshot.Fl_O.s  Sunshot.Fl_O.W  Sunshot.Fl_O.Cpt  Sunshot.Fl_O.gamt  Sunshot.Fl_O.rhot  TsPump.Fl_I.Tt  TsPump.Fl_I.Pt  TsPump.Fl_I.ht  TsPump.Fl_I.s  TsPump.Fl_I.W  TsPump.Fl_I.Cpt  TsPump.Fl_I.gamt  TsPump.Fl_I.rhot  TsPump.Fl_O.Tt  TsPump.Fl_O.Pt  TsPump.Fl_O.ht  TsPump.Fl_O.s  TsPump.Fl_O.W  TsPump.Fl_O.Cpt  TsPump.Fl_O.gamt  TsPump.Fl_O.rhot  Valve1.Fl_I.Tt  Valve1.Fl_I.Pt  Valve1.Fl_I.ht  Valve1.Fl_I.s  Valve1.Fl_I.W  Valve1.Fl_I.Cpt  Valve1.Fl_I.gamt  Valve1.Fl_I.rhot  Valve1.Fl_O.Tt  Valve1.Fl_O.Pt  Valve1.Fl_O.ht  Valve1.Fl_O.s  Valve1.Fl_O.W  Valve1.Fl_O.Cpt  Valve1.Fl_O.gamt  Valve1.Fl_O.rhot  Valve2.Fl_I.Tt  Valve2.Fl_I.Pt  Valve2.Fl_I.ht  Valve2.Fl_I.s  Valve2.Fl_I.W  Valve2.Fl_I.Cpt  Valve2.Fl_I.gamt  Valve2.Fl_I.rhot  Valve2.Fl_O.Tt  Valve2.Fl_O.Pt  Valve2.Fl_O.ht  Valve2.Fl_O.s  Valve2.Fl_O.W  Valve2.Fl_O.Cpt  Valve2.Fl_O.gamt  Valve2.Fl_O.rhot    Sunshot.pwr    Sunshot.trq     Sunshot.PR  Sunshot.PRdes     Sunshot.Wc     Sunshot.Nc    Sunshot.eff  Sunshot.effDes  Sunshot.effPoly       Sh.pwrIn      Sh.pwrOut      Sh.pwrNet       Sh.trqIn      Sh.trqOut      Sh.trqNet       Sh.Nmech  Cooler.switchHeat  Cooler.coolerMode      Cooler.dT   Cooler.dTsat       Cooler.Q    Cooler.hout    Cooler.Tout       Cooler.x     Cooler.pwr  Heater.switchHeat  Heater.coolerMode      Heater.dT   Heater.dTsat       Heater.Q    Heater.hout    Heater.Tout       Heater.x     Heater.pwr    Perf.pwrNet  solver.converged  solver.iterationCounter  solver.passCounter  solver.numJacobians  solver.numBroydens  errHandler.numErrors  errHandler.numWarnings  errHandler.numMessages  errHandler.numErrors  errHandler.numWarnings  errHandler.numMessages      switchDes 
              1        0.00000       -6.10557       29.99977  -3.12158E+005    -1761.15592   4.53592E-001     2382.50165        2.54449      962.60797       -6.10557       29.99977  -3.12158E+005    -1761.15590   4.53592E-001     2382.50171        2.54449      962.60795  -2.38078E-002       84.94497  -3.01417E+005    -1742.50685   4.53592E-001     2235.07074        2.40668      965.19447  -7.48869E-001       57.47237  -3.01417E+005    -1731.98763   4.53592E-001     2352.42376        2.52185      950.74369       -5.17844       30.30993  -3.01417E+005    -1721.18155   4.53592E-001  -2.27374E+008  -5.43073E+004      700.56379       -5.36528       30.15467  -2.61256E+005    -1571.12371   4.53592E-001  -2.27374E+008  -5.43073E+004      307.24272       -6.10556       30.00021  -3.12158E+005    -1761.15609   4.53592E-001     2382.49931        2.54449      962.60821       -5.36528       30.15467  -2.61256E+005    -1571.12371   4.53592E-001  -2.27374E+008  -5.43073E+004      307.24272       -6.10556       30.00021  -3.12158E+005    -1761.15609   4.53592E-001     2382.49931        2.54449      962.60821       -5.17844       30.30993  -3.01417E+005    -1721.18155   4.53592E-001  -2.27374E+008  -5.43073E+004      700.56379       -5.36528       30.15467  -2.61256E+005    -1571.12371   4.53592E-001  -2.27374E+008  -5.43073E+004      307.24272       -6.10556       30.00021  -3.12158E+005    -1761.15609   4.53592E-001     2382.49931        2.54449      962.60821       -6.10557       29.99977  -3.12158E+005    -1761.15592   4.53592E-001     2382.50165        2.54449      962.60797       -6.10557       29.99977  -3.12158E+005    -1761.15590   4.53592E-001     2382.50171        2.54449      962.60795  -2.38078E-002       84.94497  -3.01417E+005    -1742.50685   4.53592E-001     2235.07074        2.40668      965.19447       -6.10557       29.99977  -3.12158E+005    -1761.15592   4.53592E-001     2382.50165        2.54449      962.60797       -6.10557       29.99977  -3.12158E+005    -1761.15590   4.53592E-001     2382.50171        2.54449      962.60795  -2.38078E-002       84.94497  -3.01417E+005    -1742.50685   4.53592E-001     2235.07074        2.40668      965.19447  -7.48869E-001       57.47237  -3.01417E+005    -1731.98763   4.53592E-001     2352.42376        2.52185      950.74369  -7.48869E-001       57.47237  -3.01417E+005    -1731.98763   4.53592E-001     2352.42376        2.52185      950.74369       -5.17844       30.30993  -3.01417E+005    -1721.18155   4.53592E-001  -2.27374E+008  -5.43073E+004      700.56379  -4.87184E-003      -13.01333        2.83152        2.83152   1.47485E-002     3713.58691   5.27749E-001   5.27749E-001   9.13375E-001        0.00000  -1.64409E-002  -1.64409E-002        0.00000      -43.91580      -43.91580     3575.00000           TEMP           None     -273.89027     -273.70368  -2.30885E-002  -3.12158E+005       -6.10556     -999.00000        0.00000       ENTHALPY           None     -273.33684     -273.15000   1.82167E-002  -2.61256E+005       -5.36528     -999.00000        0.00000  -4.87184E-003              1             21             25              1             19              0              0              0              0              0              0         DESIGN 
              2        0.00000  -3.94463E-001       34.99985  -2.98596E+005    -1712.86958   4.53592E-001     2527.08143        2.67592      930.25660  -3.94494E-001       34.99985  -2.98596E+005    -1712.86987   4.53592E-001     2527.08025        2.67592      930.25681        7.31162       99.10279  -2.85670E+005    -1690.99903   4.53592E-001     2293.82847        2.47424      935.02815        6.13609       67.05132  -2.85670E+005    -1678.62173   4.53592E-001     2471.32835        2.64381      916.18759   5.50110E-001       35.36164  -2.85670E+005    -1665.76892   4.53592E-001  -2.27374E+008  -5.43073E+004      668.57291   3.55494E-001       35.18050  -2.50906E+005    -1538.56390   4.53592E-001  -2.27374E+008  -5.43073E+004      346.94265  -3.94444E-001       35.00030  -2.98596E+005    -1712.86976   4.53592E-001     2527.07799        2.67592      930.25688   3.55494E-001       35.18050  -2.50906E+005    -1538.56390   4.53592E-001  -2.27374E+008  -5.43073E+004      346.94265  -3.94444E-001       35.00030  -2.98596E+005    -1712.86976   4.53592E-001     2527.07799        2.67592      930.25688   5.50110E-001       35.36164  -2.85670E+005    -1665.76892   4.53592E-001  -2.27374E+008  -5.43073E+004      668.57291   3.55494E-001       35.18050  -2.50906E+005    -1538.56390   4.53592E-001  -2.27374E+008  -5.43073E+004      346.94265  -3.94444E-001       35.00030  -2.98596E+005    -1712.86976   4.53592E-001     2527.07799        2.67592      930.25688  -3.94463E-001       34.99985  -2.98596E+005    -1712.86958   4.53592E-001     2527.08143        2.67592      930.25660  -3.94494E-001       34.99985  -2.98596E+005    -1712.86987   4.53592E-001     2527.08025        2.67592      930.25681        7.31162       99.10279  -2.85670E+005    -1690.99903   4.53592E-001     2293.82847        2.47424      935.02815  -3.94463E-001       34.99985  -2.98596E+005    -1712.86958   4.53592E-001     2527.08143        2.67592      930.25660  -3.94494E-001       34.99985  -2.98596E+005    -1712.86987   4.53592E-001     2527.08025        2.67592      930.25681        7.31162       99.10279  -2.85670E+005    -1690.99903   4.53592E-001     2293.82847        2.47424      935.02815        6.13609       67.05132  -2.85670E+005    -1678.62173   4.53592E-001     2471.32835        2.64381      916.18759        6.13609       67.05132  -2.85670E+005    -1678.62173   4.53592E-001     2471.32835        2.64381      916.18759   5.50110E-001       35.36164  -2.85670E+005    -1665.76892   4.53592E-001  -2.27374E+008  -5.43073E+004      668.57291  -5.86339E-003      -15.66190        2.83152        2.83152   1.27760E-002     3674.50290   5.27749E-001   5.27749E-001   8.99908E-001        0.00000  -1.74325E-002  -1.74325E-002        0.00000      -46.56436      -46.56436     3575.00000           TEMP           None     -273.89994     -273.70558  -2.16320E-002  -2.98596E+005  -3.94444E-001     -999.00000        0.00000       ENTHALPY           None     -273.34462     -273.15000   1.57687E-002  -2.50906E+005   3.55494E-001     -999.00000        0.00000  -5.86339E-003              1             22             22              0             20              0              0              0              0              0              0         DESIGN 
              3        0.00000        4.74442       39.99993  -2.85813E+005    -1668.42894   4.53592E-001     2709.16220        2.83697      898.37032        4.74453       39.99993  -2.85812E+005    -1668.42785   4.53592E-001     2709.16860        2.83698      898.36946       14.31722      113.26061  -2.70575E+005    -1643.26096   4.53592E-001     2348.25907        2.53552      906.17858       12.56380       76.63027  -2.70575E+005    -1628.96445   4.53592E-001     2606.63507        2.78084      882.21509        5.70276       40.41334  -2.70575E+005    -1613.93638   4.53592E-001  -2.27374E+008  -5.43073E+004      639.63832        5.50130       40.20633  -2.41299E+005    -1508.75588   4.53592E-001  -2.27374E+008  -5.43073E+004      383.78123        4.74444       40.00038  -2.85813E+005    -1668.42912   4.53592E-001     2709.15700        2.83697      898.37065        5.50130       40.20633  -2.41299E+005    -1508.75588   4.53592E-001  -2.27374E+008  -5.43073E+004      383.78123        4.74444       40.00038  -2.85813E+005    -1668.42912   4.53592E-001     2709.15700        2.83697      898.37065        5.70276       40.41334  -2.70575E+005    -1613.93638   4.53592E-001  -2.27374E+008  -5.43073E+004      639.63832        5.50130       40.20633  -2.41299E+005    -1508.75588   4.53592E-001  -2.27374E+008  -5.43073E+004      383.78123        4.74444       40.00038  -2.85813E+005    -1668.42912   4.53592E-001     2709.15700        2.83697      898.37065        4.74442       39.99993  -2.85813E+005    -1668.42894   4.53592E-001     2709.16220        2.83697      898.37032        4.74453       39.99993  -2.85812E+005    -1668.42785   4.53592E-001     2709.16860        2.83698      898.36946       14.31722      113.26061  -2.70575E+005    -1643.26096   4.53592E-001     2348.25907        2.53552      906.17858        4.74442       39.99993  -2.85813E+005    -1668.42894   4.53592E-001     2709.16220        2.83697      898.37032        4.74453       39.99993  -2.85812E+005    -1668.42785   4.53592E-001     2709.16860        2.83698      898.36946       14.31722      113.26061  -2.70575E+005    -1643.26096   4.53592E-001     2348.25907        2.53552      906.17858       12.56380       76.63027  -2.70575E+005    -1628.96445   4.53592E-001     2606.63507        2.78084      882.21509       12.56380       76.63027  -2.70575E+005    -1628.96445   4.53592E-001     2606.63507        2.78084      882.21509        5.70276       40.41334  -2.70575E+005    -1613.93638   4.53592E-001  -2.27374E+008  -5.43073E+004      639.63832  -6.91140E-003      -18.46125        2.83152        2.83152   1.12838E-002     3640.36859   5.27749E-001   5.27749E-001   8.86535E-001        0.00000  -1.84805E-002  -1.84805E-002        0.00000      -49.36372      -49.36372     3575.00000           TEMP           None     -273.90685     -273.70566  -2.01910E-002  -2.85813E+005        4.74444     -999.00000        0.00000       ENTHALPY           None     -273.35146     -273.15000   1.32794E-002  -2.41299E+005        5.50130     -999.00000        0.00000  -6.91140E-003              1             22             22              0             20              0              0              0              0              0              0         DESIGN 
              4        0.00000        9.42219       45.00001  -2.73546E+005    -1626.68096   4.53592E-001     2946.78931        3.04853      866.31734        9.42202       45.00001  -2.73546E+005    -1626.68268   4.53592E-001     2946.77474        3.04852      866.31881       21.14613      127.41843  -2.55861E+005    -1598.13220   4.53592E-001     2397.86762        2.58849      878.22998       18.67354       86.20922  -2.55861E+005    -1581.84510   4.53592E-001     2761.43293        2.93199      848.34518       10.39559       45.46505  -2.55861E+005    -1564.48403   4.53592E-001  -2.27374E+008  -5.43073E+004      612.81889       10.18810       45.23217  -2.32251E+005    -1481.02189   4.53592E-001  -2.27374E+008  -5.43073E+004      417.85623        9.42222       45.00047  -2.73546E+005    -1626.68115   4.53592E-001     2946.78120        3.04853      866.31774       10.18810       45.23217  -2.32251E+005    -1481.02189   4.53592E-001  -2.27374E+008  -5.43073E+004      417.85623        9.42222       45.00047  -2.73546E+005    -1626.68115   4.53592E-001     2946.78120        3.04853      866.31774       10.39559       45.46505  -2.55861E+005    -1564.48403   4.53592E-001  -2.27374E+008  -5.43073E+004      612.81889       10.18810       45.23217  -2.32251E+005    -1481.02189   4.53592E-001  -2.27374E+008  -5.43073E+004      417.85623        9.42222       45.00047  -2.73546E+005    -1626.68115   4.53592E-001     2946.78120        3.04853      866.31774        9.42219       45.00001  -2.73546E+005    -1626.68096   4.53592E-001     2946.78931        3.04853      866.31734        9.42202       45.00001  -2.73546E+005    -1626.68268   4.53592E-001     2946.77474        3.04852      866.31881       21.14613      127.41843  -2.55861E+005    -1598.13220   4.53592E-001     2397.86762        2.58849      878.22998        9.42219       45.00001  -2.73546E+005    -1626.68096   4.53592E-001     2946.78931        3.04853      866.31734        9.42202       45.00001  -2.73546E+005    -1626.68268   4.53592E-001     2946.77474        3.04852      866.31881       21.14613      127.41843  -2.55861E+005    -1598.13220   4.53592E-001     2397.86762        2.58849      878.22998       18.67354       86.20922  -2.55861E+005    -1581.84510   4.53592E-001     2761.43293        2.93199      848.34518       18.67354       86.20922  -2.55861E+005    -1581.84510   4.53592E-001     2761.43293        2.93199      848.34518       10.39559       45.46505  -2.55861E+005    -1564.48403   4.53592E-001  -2.27374E+008  -5.43073E+004      612.81889  -8.02197E-003      -21.42774        2.83152        2.83152   1.01140E-002     3610.11285   5.27749E-001   5.27749E-001   8.73214E-001        0.00000  -1.95910E-002  -1.95910E-002        0.00000      -52.33021      -52.33021     3575.00000           TEMP           None     -273.91588     -273.70865  -1.87310E-002  -2.73546E+005        9.42222     -999.00000        0.00000       ENTHALPY           None     -273.35749     -273.15000   1.07092E-002  -2.32251E+005       10.18810     -999.00000        0.00000  -8.02197E-003              1             21             21              0             19              0              0              0              0              0              0         DESIGN 
              5        0.00000       13.72773       50.00008  -2.61533E+005    -1586.55974   4.53592E-001     3274.01104        3.34233      833.32517       13.72788       50.00008  -2.61532E+005    -1586.55809   4.53592E-001     3274.03194        3.34235      833.32364       27.94623      141.57625  -2.41238E+005    -1554.51632   4.53592E-001     2442.16578        2.63362      850.69335       24.59712       95.78817  -2.41238E+005    -1536.15329   4.53592E-001     2935.98419        3.09612      814.03992       14.70969       50.51676  -2.41238E+005    -1516.25713   4.53592E-001  -2.27374E+008  -5.43073E+004      586.92496       14.49692       50.25800  -2.23552E+005    -1454.61640   4.53592E-001  -2.27374E+008  -5.43073E+004      448.88591       13.72778       50.00056  -2.61533E+005    -1586.55994   4.53592E-001     3273.99772        3.34232      833.32564       14.49692       50.25800  -2.23552E+005    -1454.61640   4.53592E-001  -2.27374E+008  -5.43073E+004      448.88591       13.72778       50.00056  -2.61533E+005    -1586.55994   4.53592E-001     3273.99772        3.34232      833.32564       14.70969       50.51676  -2.41238E+005    -1516.25713   4.53592E-001  -2.27374E+008  -5.43073E+004      586.92496       14.49692       50.25800  -2.23552E+005    -1454.61640   4.53592E-001  -2.27374E+008  -5.43073E+004      448.88591       13.72778       50.00056  -2.61533E+005    -1586.55994   4.53592E-001     3273.99772        3.34232      833.32564       13.72773       50.00008  -2.61533E+005    -1586.55974   4.53592E-001     3274.01104        3.34233      833.32517       13.72788       50.00008  -2.61532E+005    -1586.55809   4.53592E-001     3274.03194        3.34235      833.32364       27.94623      141.57625  -2.41238E+005    -1554.51632   4.53592E-001     2442.16578        2.63362      850.69335       13.72773       50.00008  -2.61533E+005    -1586.55974   4.53592E-001     3274.01104        3.34233      833.32517       13.72788       50.00008  -2.61532E+005    -1586.55809   4.53592E-001     3274.03194        3.34235      833.32364       27.94623      141.57625  -2.41238E+005    -1554.51632   4.53592E-001     2442.16578        2.63362      850.69335       24.59712       95.78817  -2.41238E+005    -1536.15329   4.53592E-001     2935.98419        3.09612      814.03992       24.59712       95.78817  -2.41238E+005    -1536.15329   4.53592E-001     2935.98419        3.09612      814.03992       14.70969       50.51676  -2.41238E+005    -1516.25713   4.53592E-001  -2.27374E+008  -5.43073E+004      586.92496  -9.20523E-003      -24.58837        2.83152        2.83152   9.17172E-003     3582.91768   5.27749E-001   5.27749E-001   8.59882E-001        0.00000  -2.07743E-002  -2.07743E-002        0.00000      -55.49084      -55.49084     3575.00000           TEMP           None     -273.91914     -273.70661  -1.72279E-002  -2.61533E+005       13.72778     -999.00000        0.00000       ENTHALPY           None     -273.36278     -273.15000   8.02243E-003  -2.23552E+005       14.49692     -999.00000        0.00000  -9.20523E-003              1             23             23              0             21              0              0              0              0              0              0         DESIGN 
              6        0.00000       17.71105       55.00016  -2.49552E+005    -1547.21118   4.53592E-001     3751.88776        3.76962      798.60817       17.71072       55.00016  -2.49553E+005    -1547.21545   4.53592E-001     3751.80265        3.76955      798.61248       34.84654      155.73407  -2.26460E+005    -1511.54752   4.53592E-001     2476.26985        2.66998      823.14748       30.45110      105.36712  -2.26460E+005    -1491.00596   4.53592E-001     3118.93238        3.26716      778.88380       18.70365       55.56848  -2.26460E+005    -1468.31479   4.53592E-001  -2.27374E+008  -5.43073E+004      561.53605       18.48632       55.28384  -2.15015E+005    -1428.89703   4.53592E-001  -2.27374E+008  -5.43073E+004      476.54968       17.71111       55.00065  -2.49552E+005    -1547.21139   4.53592E-001     3751.86423        3.76960      798.60875       18.48632       55.28384  -2.15015E+005    -1428.89703   4.53592E-001  -2.27374E+008  -5.43073E+004      476.54968       17.71111       55.00065  -2.49552E+005    -1547.21139   4.53592E-001     3751.86423        3.76960      798.60875       18.70365       55.56848  -2.26460E+005    -1468.31479   4.53592E-001  -2.27374E+008  -5.43073E+004      561.53605       18.48632       55.28384  -2.15015E+005    -1428.89703   4.53592E-001  -2.27374E+008  -5.43073E+004      476.54968       17.71111       55.00065  -2.49552E+005    -1547.21139   4.53592E-001     3751.86423        3.76960      798.60875       17.71105       55.00016  -2.49552E+005    -1547.21118   4.53592E-001     3751.88776        3.76962      798.60817       17.71072       55.00016  -2.49553E+005    -1547.21545   4.53592E-001     3751.80265        3.76955      798.61248       34.84654      155.73407  -2.26460E+005    -1511.54752   4.53592E-001     2476.26985        2.66998      823.14748       17.71105       55.00016  -2.49552E+005    -1547.21118   4.53592E-001     3751.88776        3.76962      798.60817       17.71072       55.00016  -2.49553E+005    -1547.21545   4.53592E-001     3751.80265        3.76955      798.61248       34.84654      155.73407  -2.26460E+005    -1511.54752   4.53592E-001     2476.26985        2.66998      823.14748       30.45110      105.36712  -2.26460E+005    -1491.00596   4.53592E-001     3118.93238        3.26716      778.88380       30.45110      105.36712  -2.26460E+005    -1491.00596   4.53592E-001     3118.93238        3.26716      778.88380       18.70365       55.56848  -2.26460E+005    -1468.31479   4.53592E-001  -2.27374E+008  -5.43073E+004      561.53605  -1.04750E-002      -27.97997        2.83152        2.83152   8.39560E-003     3558.30214   5.27749E-001   5.27749E-001   8.46460E-001        0.00000  -2.20440E-002  -2.20440E-002        0.00000      -58.88243      -58.88243     3575.00000           TEMP           None     -273.92521     -273.70812  -1.56656E-002  -2.49552E+005       17.71111     -999.00000        0.00000       ENTHALPY           None     -273.36733     -273.15000   5.19123E-003  -2.15015E+005       18.48632     -999.00000        0.00000  -1.04750E-002              1             21             21              0             19              0              0              0              0              0              0         DESIGN 
              7        0.00000       21.42214       60.00024  -2.37286E+005    -1507.50270   4.53592E-001     4510.70111        4.43275      760.88322       21.42223       60.00024  -2.37286E+005    -1507.50135   4.53592E-001     4510.74696        4.43279      760.88173       42.03568      169.89189  -2.11148E+005    -1468.02396   4.53592E-001     2496.40953        2.69539      794.82734       36.39842      114.94607  -2.11148E+005    -1445.17153   4.53592E-001     3301.26230        3.44302      742.09104       22.42042       60.62019  -2.11148E+005    -1419.32519   4.53592E-001  -2.27374E+008  -5.43073E+004      535.52460       22.19933       60.30968  -2.06432E+005    -1403.16173   4.53592E-001  -2.27374E+008  -5.43073E+004      500.30276       21.42222       60.00075  -2.37286E+005    -1507.50293   4.53592E-001     4510.65415        4.43271      760.88395       22.19933       60.30968  -2.06432E+005    -1403.16173   4.53592E-001  -2.27374E+008  -5.43073E+004      500.30276       21.42222       60.00075  -2.37286E+005    -1507.50293   4.53592E-001     4510.65415        4.43271      760.88395       22.42042       60.62019  -2.11148E+005    -1419.32519   4.53592E-001  -2.27374E+008  -5.43073E+004      535.52460       22.19933       60.30968  -2.06432E+005    -1403.16173   4.53592E-001  -2.27374E+008  -5.43073E+004      500.30276       21.42222       60.00075  -2.37286E+005    -1507.50293   4.53592E-001     4510.65415        4.43271      760.88395       21.42214       60.00024  -2.37286E+005    -1507.50270   4.53592E-001     4510.70111        4.43275      760.88322       21.42223       60.00024  -2.37286E+005    -1507.50135   4.53592E-001     4510.74696        4.43279      760.88173       42.03568      169.89189  -2.11148E+005    -1468.02396   4.53592E-001     2496.40953        2.69539      794.82734       21.42214       60.00024  -2.37286E+005    -1507.50270   4.53592E-001     4510.70111        4.43275      760.88322       21.42223       60.00024  -2.37286E+005    -1507.50135   4.53592E-001     4510.74696        4.43279      760.88173       42.03568      169.89189  -2.11148E+005    -1468.02396   4.53592E-001     2496.40953        2.69539      794.82734       36.39842      114.94607  -2.11148E+005    -1445.17153   4.53592E-001     3301.26230        3.44302      742.09104       36.39842      114.94607  -2.11148E+005    -1445.17153   4.53592E-001     3301.26230        3.44302      742.09104       22.42042       60.62019  -2.11148E+005    -1419.32519   4.53592E-001  -2.27374E+008  -5.43073E+004      535.52460  -1.18559E-002      -31.66856        2.83152        2.83152   7.74490E-003     3535.81438   5.27749E-001   5.27749E-001   8.32803E-001        0.00000  -2.34249E-002  -2.34249E-002        0.00000      -62.57103      -62.57103     3575.00000           TEMP           None     -273.92711     -273.70622  -1.39950E-002  -2.37286E+005       21.42222     -999.00000        0.00000       ENTHALPY           None     -273.37109     -273.15000   2.13896E-003  -2.06432E+005       22.19933     -999.00000        0.00000  -1.18559E-002              1             21             21              0             19              0              0              0              0              0              0         DESIGN 
              8        0.00000       24.88878       65.00032  -2.24320E+005    -1466.03148   4.53592E-001     5905.84973        5.59825      718.22821       24.88871       65.00032  -2.24321E+005    -1466.03281   4.53592E-001     5905.76055        5.59818      718.22982       49.75408      184.04971  -1.94801E+005    -1422.47904   4.53592E-001     2504.04709        2.70863      764.70628       42.63206      124.52502  -1.94801E+005    -1397.13307   4.53592E-001     3471.71807        3.61556      702.54102       25.89067       65.67192  -1.94801E+005    -1367.60748   4.53592E-001  -2.27374E+008  -5.43073E+004      508.09121       25.66680       65.33552  -1.97431E+005    -1376.18482   4.53592E-001  -2.27374E+008  -5.43073E+004      518.79715       24.88889       65.00085  -2.24320E+005    -1466.03173   4.53592E-001     5905.73484        5.59816      718.22917       25.66680       65.33552  -1.97431E+005    -1376.18482   4.53592E-001  -2.27374E+008  -5.43073E+004      518.79715       24.88889       65.00085  -2.24320E+005    -1466.03173   4.53592E-001     5905.73484        5.59816      718.22917       25.89067       65.67192  -1.94801E+005    -1367.60748   4.53592E-001  -2.27374E+008  -5.43073E+004      508.09121       25.66680       65.33552  -1.97431E+005    -1376.18482   4.53592E-001  -2.27374E+008  -5.43073E+004      518.79715       24.88889       65.00085  -2.24320E+005    -1466.03173   4.53592E-001     5905.73484        5.59816      718.22917       24.88878       65.00032  -2.24320E+005    -1466.03148   4.53592E-001     5905.84973        5.59825      718.22821       24.88871       65.00032  -2.24321E+005    -1466.03281   4.53592E-001     5905.76055        5.59818      718.22982       49.75408      184.04971  -1.94801E+005    -1422.47904   4.53592E-001     2504.04709        2.70863      764.70628       24.88878       65.00032  -2.24320E+005    -1466.03148   4.53592E-001     5905.84973        5.59825      718.22821       24.88871       65.00032  -2.24321E+005    -1466.03281   4.53592E-001     5905.76055        5.59818      718.22982       49.75408      184.04971  -1.94801E+005    -1422.47904   4.53592E-001     2504.04709        2.70863      764.70628       42.63206      124.52502  -1.94801E+005    -1397.13307   4.53592E-001     3471.71807        3.61556      702.54102       42.63206      124.52502  -1.94801E+005    -1397.13307   4.53592E-001     3471.71807        3.61556      702.54102       25.89067       65.67192  -1.94801E+005    -1367.60748   4.53592E-001  -2.27374E+008  -5.43073E+004      508.09121  -1.33897E-002      -35.76572        2.83152        2.83152   7.19108E-003     3515.19176   5.27749E-001   5.27749E-001   8.18669E-001        0.00000  -2.49588E-002  -2.49588E-002        0.00000      -66.66818      -66.66818     3575.00000           TEMP           None     -273.92791     -273.70418  -1.21968E-002  -2.24320E+005       24.88889     -999.00000        0.00000       ENTHALPY           None     -273.37387     -273.15000  -1.19276E-003  -1.97431E+005       25.66680     -999.00000        0.00000  -1.33897E-002              1             21             21              0             19              0              0              0              0              0              0         DESIGN 
