# User:                creplogle  Version:             NPSS_2.8Date: 02/10/23  Time: 10:27:21

           CASE           time  solverReportCounter  solver.converged  solver.iterationCounter  solver.passCounter  solver.numJacobians  solver.numBroydens  ind_Valve1Cv.x  Sh.ind_Nmech.x  TsPump.ind_ht.x  TsPump.ind_Pt.x  TsPump.ind_Tt.x  TsPump.ind_W.x  Valve1.ind_dP.x  Valve2.ind_dP.x  dep_PumpPin.errorCon  Sh.integrate_Nmech.errorCon  TsPump.dep_ht.errorCon  TsPump.dep_Pt.errorCon  TsPump.dep_Tt.errorCon  TsPump.dep_W.errorCon  Valve1.dep_W.errorCon  Valve2.dep_W.errorCon      F010in.Tt      F010in.Pt      F010in.ht       F010in.s       F010in.W     F010in.Cpt    F010in.gamt    F010in.rhot       F010in.W     F010out.Tt     F010out.Pt     F010out.ht      F010out.s      F010out.W    F010out.Cpt   F010out.gamt   F010out.rhot      F010out.W        F020.Tt        F020.Pt        F020.ht         F020.s         F020.W       F020.Cpt      F020.gamt      F020.rhot         F020.W        F040.Tt        F040.Pt        F040.ht         F040.s         F040.W       F040.Cpt      F040.gamt      F040.rhot         F040.W        F050.Tt        F050.Pt        F050.ht         F050.s         F050.W       F050.Cpt      F050.gamt      F050.rhot         F050.W        F060.Tt        F060.Pt        F060.ht         F060.s         F060.W       F060.Cpt      F060.gamt      F060.rhot         F060.W        F070.Tt        F070.Pt        F070.ht         F070.s         F070.W       F070.Cpt      F070.gamt      F070.rhot         F070.W  Cooler.Fl_I.Tt  Cooler.Fl_I.Pt  Cooler.Fl_I.ht  Cooler.Fl_I.s  Cooler.Fl_I.W  Cooler.Fl_I.Cpt  Cooler.Fl_I.gamt  Cooler.Fl_I.rhot  Cooler.Fl_I.W  Cooler.Fl_O.Tt  Cooler.Fl_O.Pt  Cooler.Fl_O.ht  Cooler.Fl_O.s  Cooler.Fl_O.W  Cooler.Fl_O.Cpt  Cooler.Fl_O.gamt  Cooler.Fl_O.rhot  Cooler.Fl_O.W  Heater.Fl_I.Tt  Heater.Fl_I.Pt  Heater.Fl_I.ht  Heater.Fl_I.s  Heater.Fl_I.W  Heater.Fl_I.Cpt  Heater.Fl_I.gamt  Heater.Fl_I.rhot  Heater.Fl_I.W  Heater.Fl_O.Tt  Heater.Fl_O.Pt  Heater.Fl_O.ht  Heater.Fl_O.s  Heater.Fl_O.W  Heater.Fl_O.Cpt  Heater.Fl_O.gamt  Heater.Fl_O.rhot  Heater.Fl_O.W  Looppipe.Fl_I.Tt  Looppipe.Fl_I.Pt  Looppipe.Fl_I.ht  Looppipe.Fl_I.s  Looppipe.Fl_I.W  Looppipe.Fl_I.Cpt  Looppipe.Fl_I.gamt  Looppipe.Fl_I.rhot  Looppipe.Fl_I.W  Looppipe.Fl_O.Tt  Looppipe.Fl_O.Pt  Looppipe.Fl_O.ht  Looppipe.Fl_O.s  Looppipe.Fl_O.W  Looppipe.Fl_O.Cpt  Looppipe.Fl_O.gamt  Looppipe.Fl_O.rhot  Looppipe.Fl_O.W  Sunshot.Fl_I.Tt  Sunshot.Fl_I.Pt  Sunshot.Fl_I.ht  Sunshot.Fl_I.s  Sunshot.Fl_I.W  Sunshot.Fl_I.Cpt  Sunshot.Fl_I.gamt  Sunshot.Fl_I.rhot  Sunshot.Fl_I.W  Sunshot.Fl_O.Tt  Sunshot.Fl_O.Pt  Sunshot.Fl_O.ht  Sunshot.Fl_O.s  Sunshot.Fl_O.W  Sunshot.Fl_O.Cpt  Sunshot.Fl_O.gamt  Sunshot.Fl_O.rhot  Sunshot.Fl_O.W  TsPump.Fl_I.Tt  TsPump.Fl_I.Pt  TsPump.Fl_I.ht  TsPump.Fl_I.s  TsPump.Fl_I.W  TsPump.Fl_I.Cpt  TsPump.Fl_I.gamt  TsPump.Fl_I.rhot  TsPump.Fl_I.W  TsPump.Fl_O.Tt  TsPump.Fl_O.Pt  TsPump.Fl_O.ht  TsPump.Fl_O.s  TsPump.Fl_O.W  TsPump.Fl_O.Cpt  TsPump.Fl_O.gamt  TsPump.Fl_O.rhot  TsPump.Fl_O.W  Valve1.Fl_I.Tt  Valve1.Fl_I.Pt  Valve1.Fl_I.ht  Valve1.Fl_I.s  Valve1.Fl_I.W  Valve1.Fl_I.Cpt  Valve1.Fl_I.gamt  Valve1.Fl_I.rhot  Valve1.Fl_I.W  Valve1.Fl_O.Tt  Valve1.Fl_O.Pt  Valve1.Fl_O.ht  Valve1.Fl_O.s  Valve1.Fl_O.W  Valve1.Fl_O.Cpt  Valve1.Fl_O.gamt  Valve1.Fl_O.rhot  Valve1.Fl_O.W  Valve2.Fl_I.Tt  Valve2.Fl_I.Pt  Valve2.Fl_I.ht  Valve2.Fl_I.s  Valve2.Fl_I.W  Valve2.Fl_I.Cpt  Valve2.Fl_I.gamt  Valve2.Fl_I.rhot  Valve2.Fl_I.W  Valve2.Fl_O.Tt  Valve2.Fl_O.Pt  Valve2.Fl_O.ht  Valve2.Fl_O.s  Valve2.Fl_O.W  Valve2.Fl_O.Cpt  Valve2.Fl_O.gamt  Valve2.Fl_O.rhot  Valve2.Fl_O.W    Sunshot.pwr    Sunshot.trq     Sunshot.PR  Sunshot.PRdes     Sunshot.Wc     Sunshot.Nc    Sunshot.eff  Sunshot.effDes  Sunshot.effPoly  Sunshot.effBase  Sunshot.PRbase  Sunshot.WcBase    Sunshot.pwr    Sunshot.trq     Sunshot.PR  Sunshot.PRdes    Sunshot.eff  Sunshot.effDes       Sh.pwrIn      Sh.pwrOut      Sh.pwrNet       Sh.trqIn      Sh.trqOut      Sh.trqNet       Sh.Nmech  Cooler.switchHeat  Cooler.coolerMode      Cooler.dT   Cooler.dTsat       Cooler.Q    Cooler.hout    Cooler.Tout       Cooler.x     Cooler.pwr  Heater.switchHeat  Heater.coolerMode      Heater.dT   Heater.dTsat       Heater.Q    Heater.hout    Heater.Tout       Heater.x     Heater.pwr    Perf.pwrNet  solver.converged  solver.iterationCounter  solver.passCounter  solver.numJacobians  solver.numBroydens  solver.solverReportCounter  errHandler.numErrors  errHandler.numWarnings  errHandler.numMessages 
              1        0.00000              1              0              1              1              0              0        1.00000        0.00000     -111.95000      725.18878        0.00000        0.00000      664.09898      664.09898  -1.26260E-002        0.00000        2.31498  -1.27874E-002        0.00000        0.00000  -5.82127E-001   4.60978E-003      516.73918      716.03257      -33.77091  -2.26552E-001        7.50000   7.13883E-001        3.03336        9.56419        7.50000      517.00023      725.18878     -111.95000  -3.77997E-001        7.50000   7.94346E-001        3.38626       51.79217        7.50000      527.51828     2053.38673     -111.86242  -3.86527E-001        7.50000   5.46474E-001        2.47847       56.04586        7.50000      523.50441     1389.28775     -111.86242  -3.82284E-001        7.50000   6.17385E-001        2.76713       54.17086        7.50000      517.11033      725.18878     -111.86242  -3.77828E-001        7.50000   7.96637E-001        3.39439       51.75063        7.50000      516.99899      721.47411      -96.00000  -3.47120E-001        7.50000  -5.43073E+004  -5.43073E+004       27.43298        7.50000      517.00000      717.77846      -33.77091  -2.26617E-001        7.50000   7.14723E-001        3.03688        9.58818        7.50000      516.99899      721.47411      -96.00000  -3.47120E-001        7.50000  -5.43073E+004  -5.43073E+004       27.43298        7.50000      517.00000      717.77846      -33.77091  -2.26617E-001        7.50000   7.14723E-001        3.03688        9.58818        7.50000      517.11033      725.18878     -111.86242  -3.77828E-001        7.50000   7.96637E-001        3.39439       51.75063        7.50000      516.99899      721.47411      -96.00000  -3.47120E-001        7.50000  -5.43073E+004  -5.43073E+004       27.43298        7.50000      517.00000      717.77846      -33.77091  -2.26617E-001        7.50000   7.14723E-001        3.03688        9.58818        7.50000      516.73918      716.03257      -33.77091  -2.26552E-001        7.50000   7.13883E-001        3.03336        9.56419        7.50000      517.00023      725.18878     -111.95000  -3.77997E-001        7.50000   7.94346E-001        3.38626       51.79217        7.50000      527.51828     2053.38673     -111.86242  -3.86527E-001        7.50000   5.46474E-001        2.47847       56.04586        7.50000      516.73918      716.03257      -33.77091  -2.26552E-001        7.50000   7.13883E-001        3.03336        9.56419        7.50000      517.00023      725.18878     -111.95000  -3.77997E-001        7.50000   7.94346E-001        3.38626       51.79217        7.50000      527.51828     2053.38673     -111.86242  -3.86527E-001        7.50000   5.46474E-001        2.47847       56.04586        7.50000      523.50441     1389.28775     -111.86242  -3.82284E-001        7.50000   6.17385E-001        2.76713       54.17086        7.50000      523.50441     1389.28775     -111.86242  -3.82284E-001        7.50000   6.17385E-001        2.76713       54.17086        7.50000      517.11033      725.18878     -111.86242  -3.77828E-001        7.50000   7.96637E-001        3.39439       51.75063        7.50000  -9.29355E-001       -1.36534        2.83152        2.83152   1.51743E-001     3580.76847       52.77491       52.77491        1.22192       52.77491        2.83152   1.51743E-001  -9.29355E-001       -1.36534        2.83152        2.83152       52.77491       52.77491        0.00000      -16.44371      -16.44371        0.00000      -24.15783      -24.15783     3575.00000           TEMP           None   1.01333E-003   3.82641E-001      466.71819      -33.77091      517.00000     -999.00000        0.00000       ENTHALPY           None  -1.11344E-001        0.00000      118.96814      -96.00000      516.99899     -999.00000        0.00000  -9.29355E-001              0              1              1              0              0              1              0              0              0 
              1        0.00000              2              0              1              2              0              0        1.01000        0.00000     -111.95000      725.18878        0.00000        0.00000      664.09898      664.09898  -1.26260E-002        0.00000        2.31498  -1.27874E-002        0.00000        0.00000  -5.77949E-001   4.60978E-003      516.73918      716.03257      -33.77091  -2.26552E-001        7.50000   7.13883E-001        3.03336        9.56419        7.50000      517.00023      725.18878     -111.95000  -3.77997E-001        7.50000   7.94346E-001        3.38626       51.79217        7.50000      527.51828     2053.38673     -111.86242  -3.86527E-001        7.50000   5.46474E-001        2.47847       56.04586        7.50000      523.50441     1389.28775     -111.86242  -3.82284E-001        7.50000   6.17385E-001        2.76713       54.17086        7.50000      517.11033      725.18878     -111.86242  -3.77828E-001        7.50000   7.96637E-001        3.39439       51.75063        7.50000      516.99899      721.47411      -96.00000  -3.47120E-001        7.50000  -5.43073E+004  -5.43073E+004       27.43298        7.50000      517.00000      717.77846      -33.77091  -2.26617E-001        7.50000   7.14723E-001        3.03688        9.58818        7.50000      516.99899      721.47411      -96.00000  -3.47120E-001        7.50000  -5.43073E+004  -5.43073E+004       27.43298        7.50000      517.00000      717.77846      -33.77091  -2.26617E-001        7.50000   7.14723E-001        3.03688        9.58818        7.50000      517.11033      725.18878     -111.86242  -3.77828E-001        7.50000   7.96637E-001        3.39439       51.75063        7.50000      516.99899      721.47411      -96.00000  -3.47120E-001        7.50000  -5.43073E+004  -5.43073E+004       27.43298        7.50000      517.00000      717.77846      -33.77091  -2.26617E-001        7.50000   7.14723E-001        3.03688        9.58818        7.50000      516.73918      716.03257      -33.77091  -2.26552E-001        7.50000   7.13883E-001        3.03336        9.56419        7.50000      517.00023      725.18878     -111.95000  -3.77997E-001        7.50000   7.94346E-001        3.38626       51.79217        7.50000      527.51828     2053.38673     -111.86242  -3.86527E-001        7.50000   5.46474E-001        2.47847       56.04586        7.50000      516.73918      716.03257      -33.77091  -2.26552E-001        7.50000   7.13883E-001        3.03336        9.56419        7.50000      517.00023      725.18878     -111.95000  -3.77997E-001        7.50000   7.94346E-001        3.38626       51.79217        7.50000      527.51828     2053.38673     -111.86242  -3.86527E-001        7.50000   5.46474E-001        2.47847       56.04586        7.50000      523.50441     1389.28775     -111.86242  -3.82284E-001        7.50000   6.17385E-001        2.76713       54.17086        7.50000      523.50441     1389.28775     -111.86242  -3.82284E-001        7.50000   6.17385E-001        2.76713       54.17086        7.50000      517.11033      725.18878     -111.86242  -3.77828E-001        7.50000   7.96637E-001        3.39439       51.75063        7.50000  -9.29355E-001       -1.36534        2.83152        2.83152   1.51743E-001     3580.76847       52.77491       52.77491        1.22192       52.77491        2.83152   1.51743E-001  -9.29355E-001       -1.36534        2.83152        2.83152       52.77491       52.77491        0.00000      -16.44371      -16.44371        0.00000      -24.15783      -24.15783     3575.00000           TEMP           None   1.01333E-003   3.82641E-001      466.71819      -33.77091      517.00000     -999.00000        0.00000       ENTHALPY           None  -1.11344E-001        0.00000      118.96814      -96.00000      516.99899     -999.00000        0.00000  -9.29355E-001              0              1              2              0              0              2              0              0              0 
              1        0.00000              3              0              1              3              0              0        1.00000        0.00000     -110.83050      725.18878        0.00000        0.00000      664.09898      664.09898  -1.26260E-002        0.00000        2.28183  -1.27874E-002        0.00000        0.00000  -5.83337E-001   1.97616E-003      516.73918      716.03257      -33.77091  -2.26552E-001        7.50000   7.13883E-001        3.03336        9.56419        7.50000      517.38107      725.18878     -110.83050  -3.75833E-001        7.50000  -5.43073E+004  -5.43073E+004       49.41753        7.50000      529.56018     2053.38673     -110.74212  -3.84407E-001        7.50000   5.50872E-001        2.49752       55.65190        7.50000      525.30569     1389.28775     -110.74212  -3.80147E-001        7.50000   6.26632E-001        2.80430       53.72746        7.50000      517.38107      725.18878     -110.74212  -3.75662E-001        7.50000  -5.43073E+004  -5.43073E+004       49.18736        7.50000      516.99899      721.47411      -96.00000  -3.47120E-001        7.50000  -5.43073E+004  -5.43073E+004       27.43298        7.50000      517.00000      717.77846      -33.77091  -2.26617E-001        7.50000   7.14723E-001        3.03688        9.58818        7.50000      516.99899      721.47411      -96.00000  -3.47120E-001        7.50000  -5.43073E+004  -5.43073E+004       27.43298        7.50000      517.00000      717.77846      -33.77091  -2.26617E-001        7.50000   7.14723E-001        3.03688        9.58818        7.50000      517.38107      725.18878     -110.74212  -3.75662E-001        7.50000  -5.43073E+004  -5.43073E+004       49.18736        7.50000      516.99899      721.47411      -96.00000  -3.47120E-001        7.50000  -5.43073E+004  -5.43073E+004       27.43298        7.50000      517.00000      717.77846      -33.77091  -2.26617E-001        7.50000   7.14723E-001        3.03688        9.58818        7.50000      516.73918      716.03257      -33.77091  -2.26552E-001        7.50000   7.13883E-001        3.03336        9.56419        7.50000      517.38107      725.18878     -110.83050  -3.75833E-001        7.50000  -5.43073E+004  -5.43073E+004       49.41753        7.50000      529.56018     2053.38673     -110.74212  -3.84407E-001        7.50000   5.50872E-001        2.49752       55.65190        7.50000      516.73918      716.03257      -33.77091  -2.26552E-001        7.50000   7.13883E-001        3.03336        9.56419        7.50000      517.38107      725.18878     -110.83050  -3.75833E-001        7.50000  -5.43073E+004  -5.43073E+004       49.41753        7.50000      529.56018     2053.38673     -110.74212  -3.84407E-001        7.50000   5.50872E-001        2.49752       55.65190        7.50000      525.30569     1389.28775     -110.74212  -3.80147E-001        7.50000   6.26632E-001        2.80430       53.72746        7.50000      525.30569     1389.28775     -110.74212  -3.80147E-001        7.50000   6.26632E-001        2.80430       53.72746        7.50000      517.38107      725.18878     -110.74212  -3.75662E-001        7.50000  -5.43073E+004  -5.43073E+004       49.18736        7.50000  -9.37784E-001       -1.37772        2.83152        2.83152   1.51799E-001     3579.45035       52.77491       52.77491        1.22333       52.77491        2.83152   1.51799E-001  -9.37784E-001       -1.37772        2.83152        2.83152       52.77491       52.77491        0.00000      -16.45214      -16.45214        0.00000      -24.17021      -24.17021     3575.00000           TEMP           None   1.01333E-003   3.82641E-001      466.71819      -33.77091      517.00000     -999.00000        0.00000       ENTHALPY           None  -3.82085E-001        0.00000      110.56594      -96.00000      516.99899     -999.00000        0.00000  -9.37784E-001              0              1              3              0              0              3              0              0              0 
              1        0.00000              4              0              1              4              0              0        1.00000        0.00000     -111.95000      732.44066        0.00000        0.00000      664.09898      664.09898   1.73496E-002        0.00000  -1.11988E-003   7.22422E-003        0.00000        0.00000  -5.81681E-001   6.35758E-003      516.99596      737.77048     -112.07551  -3.78327E-001        7.50000   7.85120E-001        3.35674       51.90592        7.50000      517.08995      732.44066     -111.95000  -3.78047E-001        7.50000   7.90813E-001        3.37566       51.82373        7.50000      527.61866     2073.92059     -111.86160  -3.86654E-001        7.50000   5.44927E-001        2.47195       56.09817        7.50000      523.65788     1409.82162     -111.86160  -3.82416E-001        7.50000   6.14333E-001        2.75512       54.23461        7.50000      517.36523      745.72264     -111.86160  -3.77968E-001        7.50000   7.86707E-001        3.36441       51.83948        7.50000      519.08187      741.90279      -96.00000  -3.47380E-001        7.50000  -5.43073E+004  -5.43073E+004       28.81438        7.50000      517.00000      738.10251     -112.07551  -3.78329E-001        7.50000   7.84965E-001        3.35627       51.90735        7.50000      519.08187      741.90279      -96.00000  -3.47380E-001        7.50000  -5.43073E+004  -5.43073E+004       28.81438        7.50000      517.00000      738.10251     -112.07551  -3.78329E-001        7.50000   7.84965E-001        3.35627       51.90735        7.50000      517.36523      745.72264     -111.86160  -3.77968E-001        7.50000   7.86707E-001        3.36441       51.83948        7.50000      519.08187      741.90279      -96.00000  -3.47380E-001        7.50000  -5.43073E+004  -5.43073E+004       28.81438        7.50000      517.00000      738.10251     -112.07551  -3.78329E-001        7.50000   7.84965E-001        3.35627       51.90735        7.50000      516.99596      737.77048     -112.07551  -3.78327E-001        7.50000   7.85120E-001        3.35674       51.90592        7.50000      517.08995      732.44066     -111.95000  -3.78047E-001        7.50000   7.90813E-001        3.37566       51.82373        7.50000      527.61866     2073.92059     -111.86160  -3.86654E-001        7.50000   5.44927E-001        2.47195       56.09817        7.50000      516.99596      737.77048     -112.07551  -3.78327E-001        7.50000   7.85120E-001        3.35674       51.90592        7.50000      517.08995      732.44066     -111.95000  -3.78047E-001        7.50000   7.90813E-001        3.37566       51.82373        7.50000      527.61866     2073.92059     -111.86160  -3.86654E-001        7.50000   5.44927E-001        2.47195       56.09817        7.50000      523.65788     1409.82162     -111.86160  -3.82416E-001        7.50000   6.14333E-001        2.75512       54.23461        7.50000      523.65788     1409.82162     -111.86160  -3.82416E-001        7.50000   6.14333E-001        2.75512       54.23461        7.50000      517.36523      745.72264     -111.86160  -3.77968E-001        7.50000   7.86707E-001        3.36441       51.83948        7.50000  -9.37995E-001       -1.37803        2.83152        2.83152   1.50253E-001     3580.45782       52.77491       52.77491        1.22437       52.77491        2.83152   1.50253E-001  -9.37995E-001       -1.37803        2.83152        2.83152       52.77491       52.77491        0.00000      -16.45235      -16.45235        0.00000      -24.17052      -24.17052     3575.00000           TEMP           None       -2.08187       -1.69777     -120.56634     -112.07551      517.00000     -999.00000        0.00000       ENTHALPY           None        1.71664        0.00000      118.96204      -96.00000      519.08187     -999.00000        0.00000  -9.37995E-001              0              1              4              0              0              4              0              0              0 
              1        0.00000              5              0              1              5              0              0        1.00000        0.00000     -111.95000      725.18878        0.00000        0.00000      670.73996      664.09898  -2.17422E-002        0.00000        2.38361  -2.22255E-002        0.00000        0.00000  -5.80389E-001   4.03731E-003      516.73293      709.42155      -33.08596  -2.24976E-001        7.50000   6.79942E-001        2.92619        9.35990        7.50000      517.00023      725.18878     -111.95000  -3.77997E-001        7.50000   7.94346E-001        3.38626       51.79217        7.50000      527.51828     2053.38673     -111.86242  -3.86527E-001        7.50000   5.46474E-001        2.47847       56.04586        7.50000      523.45475     1382.64676     -111.86242  -3.82240E-001        7.50000   6.18391E-001        2.77108       54.15004        7.50000      516.69693      718.54779     -111.86242  -3.77782E-001        7.50000  -5.43073E+004  -5.43073E+004       51.09345        7.50000      516.31566      714.86713      -96.00000  -3.47033E-001        7.50000  -5.43073E+004  -5.43073E+004       26.99714        7.50000      517.00000      711.20534      -33.08596  -2.25044E-001        7.50000   6.80801E-001        2.92969        9.38414        7.50000      516.31566      714.86713      -96.00000  -3.47033E-001        7.50000  -5.43073E+004  -5.43073E+004       26.99714        7.50000      517.00000      711.20534      -33.08596  -2.25044E-001        7.50000   6.80801E-001        2.92969        9.38414        7.50000      516.69693      718.54779     -111.86242  -3.77782E-001        7.50000  -5.43073E+004  -5.43073E+004       51.09345        7.50000      516.31566      714.86713      -96.00000  -3.47033E-001        7.50000  -5.43073E+004  -5.43073E+004       26.99714        7.50000      517.00000      711.20534      -33.08596  -2.25044E-001        7.50000   6.80801E-001        2.92969        9.38414        7.50000      516.73293      709.42155      -33.08596  -2.24976E-001        7.50000   6.79942E-001        2.92619        9.35990        7.50000      517.00023      725.18878     -111.95000  -3.77997E-001        7.50000   7.94346E-001        3.38626       51.79217        7.50000      527.51828     2053.38673     -111.86242  -3.86527E-001        7.50000   5.46474E-001        2.47847       56.04586        7.50000      516.73293      709.42155      -33.08596  -2.24976E-001        7.50000   6.79942E-001        2.92619        9.35990        7.50000      517.00023      725.18878     -111.95000  -3.77997E-001        7.50000   7.94346E-001        3.38626       51.79217        7.50000      527.51828     2053.38673     -111.86242  -3.86527E-001        7.50000   5.46474E-001        2.47847       56.04586        7.50000      523.45475     1382.64676     -111.86242  -3.82240E-001        7.50000   6.18391E-001        2.77108       54.15004        7.50000      523.45475     1382.64676     -111.86242  -3.82240E-001        7.50000   6.18391E-001        2.77108       54.15004        7.50000      516.69693      718.54779     -111.86242  -3.77782E-001        7.50000  -5.43073E+004  -5.43073E+004       51.09345        7.50000  -9.29355E-001       -1.36534        2.83152        2.83152   1.51743E-001     3580.76847       52.77491       52.77491        1.22192       52.77491        2.83152   1.51743E-001  -9.29355E-001       -1.36534        2.83152        2.83152       52.77491       52.77491        0.00000      -16.44371      -16.44371        0.00000      -24.15783      -24.15783     3575.00000           TEMP           None   6.84339E-001        1.06514      471.85527      -33.08596      517.00000     -999.00000        0.00000       ENTHALPY           None  -3.81265E-001        0.00000      118.96814      -96.00000      516.31566     -999.00000        0.00000  -9.29355E-001              0              1              5              0              0              5              0              0              0 
              1        0.00000              6              0              1              6              1              0        1.00000        0.00000     -111.95000      725.18878        0.00000        0.00000      664.09898      670.73996  -2.17422E-002        0.00000        2.38361  -2.22255E-002        0.00000        0.00000  -5.82127E-001   8.48893E-003      516.73293      709.42155      -33.08596  -2.24976E-001        7.50000   6.79942E-001        2.92619        9.35990        7.50000      517.00023      725.18878     -111.95000  -3.77997E-001        7.50000   7.94346E-001        3.38626       51.79217        7.50000      527.51828     2053.38673     -111.86242  -3.86527E-001        7.50000   5.46474E-001        2.47847       56.04586        7.50000      523.50441     1389.28775     -111.86242  -3.82284E-001        7.50000   6.17385E-001        2.76713       54.17086        7.50000      516.69693      718.54779     -111.86242  -3.77782E-001        7.50000  -5.43073E+004  -5.43073E+004       51.09345        7.50000      516.31566      714.86713      -96.00000  -3.47033E-001        7.50000  -5.43073E+004  -5.43073E+004       26.99714        7.50000      517.00000      711.20534      -33.08596  -2.25044E-001        7.50000   6.80801E-001        2.92969        9.38414        7.50000      516.31566      714.86713      -96.00000  -3.47033E-001        7.50000  -5.43073E+004  -5.43073E+004       26.99714        7.50000      517.00000      711.20534      -33.08596  -2.25044E-001        7.50000   6.80801E-001        2.92969        9.38414        7.50000      516.69693      718.54779     -111.86242  -3.77782E-001        7.50000  -5.43073E+004  -5.43073E+004       51.09345        7.50000      516.31566      714.86713      -96.00000  -3.47033E-001        7.50000  -5.43073E+004  -5.43073E+004       26.99714        7.50000      517.00000      711.20534      -33.08596  -2.25044E-001        7.50000   6.80801E-001        2.92969        9.38414        7.50000      516.73293      709.42155      -33.08596  -2.24976E-001        7.50000   6.79942E-001        2.92619        9.35990        7.50000      517.00023      725.18878     -111.95000  -3.77997E-001        7.50000   7.94346E-001        3.38626       51.79217        7.50000      527.51828     2053.38673     -111.86242  -3.86527E-001        7.50000   5.46474E-001        2.47847       56.04586        7.50000      516.73293      709.42155      -33.08596  -2.24976E-001        7.50000   6.79942E-001        2.92619        9.35990        7.50000      517.00023      725.18878     -111.95000  -3.77997E-001        7.50000   7.94346E-001        3.38626       51.79217        7.50000      527.51828     2053.38673     -111.86242  -3.86527E-001        7.50000   5.46474E-001        2.47847       56.04586        7.50000      523.50441     1389.28775     -111.86242  -3.82284E-001        7.50000   6.17385E-001        2.76713       54.17086        7.50000      523.50441     1389.28775     -111.86242  -3.82284E-001        7.50000   6.17385E-001        2.76713       54.17086        7.50000      516.69693      718.54779     -111.86242  -3.77782E-001        7.50000  -5.43073E+004  -5.43073E+004       51.09345        7.50000  -9.29355E-001       -1.36534        2.83152        2.83152   1.51743E-001     3580.76847       52.77491       52.77491        1.22192       52.77491        2.83152   1.51743E-001  -9.29355E-001       -1.36534        2.83152        2.83152       52.77491       52.77491        0.00000      -16.44371      -16.44371        0.00000      -24.15783      -24.15783     3575.00000           TEMP           None   6.84339E-001        1.06514      471.85527      -33.08596      517.00000     -999.00000        0.00000       ENTHALPY           None  -3.81265E-001        0.00000      118.96814      -96.00000      516.31566     -999.00000        0.00000  -9.29355E-001              0              1              6              1              0              6              0              0              0 
              1        0.00000              7              0              2              7              1              1        1.10000        0.00000     -107.56999      725.18878        0.00000        0.00000      648.66286      679.01345  -1.19099E-002        0.00000        2.18009  -1.20534E-002        0.00000        0.00000  -5.50115E-001   4.09571E-003      516.73967      716.55186      -33.82609  -2.26678E-001        7.50000   7.16757E-001        3.04239        9.58066        7.50000      517.38107      725.18878     -107.56999  -3.69531E-001        7.50000  -5.43073E+004  -5.43073E+004       42.14182        7.50000      535.41174     2053.38673     -107.47883  -3.78279E-001        7.50000   5.64846E-001        2.55688       54.48632        7.50000      530.53756     1404.72386     -107.47883  -3.74068E-001        7.50000   6.54204E-001        2.91372       52.45956        7.50000      517.43461      725.71041     -107.47883  -3.69360E-001        7.50000  -5.43073E+004  -5.43073E+004       42.03503        7.50000      517.05246      721.99307      -96.00000  -3.47127E-001        7.50000  -5.43073E+004  -5.43073E+004       27.46743        7.50000      517.00000      718.29477      -33.82609  -2.26743E-001        7.50000   7.17596E-001        3.04591        9.60463        7.50000      517.05246      721.99307      -96.00000  -3.47127E-001        7.50000  -5.43073E+004  -5.43073E+004       27.46743        7.50000      517.00000      718.29477      -33.82609  -2.26743E-001        7.50000   7.17596E-001        3.04591        9.60463        7.50000      517.43461      725.71041     -107.47883  -3.69360E-001        7.50000  -5.43073E+004  -5.43073E+004       42.03503        7.50000      517.05246      721.99307      -96.00000  -3.47127E-001        7.50000  -5.43073E+004  -5.43073E+004       27.46743        7.50000      517.00000      718.29477      -33.82609  -2.26743E-001        7.50000   7.17596E-001        3.04591        9.60463        7.50000      516.73967      716.55186      -33.82609  -2.26678E-001        7.50000   7.16757E-001        3.04239        9.58066        7.50000      517.38107      725.18878     -107.56999  -3.69531E-001        7.50000  -5.43073E+004  -5.43073E+004       42.14182        7.50000      535.41174     2053.38673     -107.47883  -3.78279E-001        7.50000   5.64846E-001        2.55688       54.48632        7.50000      516.73967      716.55186      -33.82609  -2.26678E-001        7.50000   7.16757E-001        3.04239        9.58066        7.50000      517.38107      725.18878     -107.56999  -3.69531E-001        7.50000  -5.43073E+004  -5.43073E+004       42.14182        7.50000      535.41174     2053.38673     -107.47883  -3.78279E-001        7.50000   5.64846E-001        2.55688       54.48632        7.50000      530.53756     1404.72386     -107.47883  -3.74068E-001        7.50000   6.54204E-001        2.91372       52.45956        7.50000      530.53756     1404.72386     -107.47883  -3.74068E-001        7.50000   6.54204E-001        2.91372       52.45956        7.50000      517.43461      725.71041     -107.47883  -3.69360E-001        7.50000  -5.43073E+004  -5.43073E+004       42.03503        7.50000  -9.67297E-001       -1.42108        2.83152        2.83152   1.51799E-001     3579.45035       52.77491       52.77491        1.22889       52.77491        2.83152   1.51799E-001  -9.67297E-001       -1.42108        2.83152        2.83152       52.77491       52.77491        0.00000      -16.48166      -16.48166        0.00000      -24.21357      -24.21357     3575.00000           TEMP           None  -5.24569E-002   3.29235E-001      466.30431      -33.82609      517.00000     -999.00000        0.00000       ENTHALPY           None  -3.82149E-001        0.00000       86.09122      -96.00000      517.05246     -999.00000        0.00000  -9.67297E-001              0              2              7              1              1              7              0              0              0 
