# User:                creplogle  Version:             NPSS_2.8Date: 01/27/23  Time: 15:40:33

           CASE           time  solverReportCounter  solver.converged  solver.iterationCounter  solver.passCounter  solver.numJacobians  solver.numBroydens  ind_Valve2Cv.x  Sh.ind_Nmech.x  TsPump.ind_ht.x  TsPump.ind_Pt.x  TsPump.ind_Tt.x  TsPump.ind_W.x  Valve2.ind_dP.x  dep_PumpPin.errorCon  Sh.integrate_Nmech.errorCon  TsPump.dep_ht.errorCon  TsPump.dep_Pt.errorCon  TsPump.dep_Tt.errorCon  TsPump.dep_W.errorCon  Valve2.dep_W.errorCon      F010in.Tt      F010in.Pt      F010in.ht       F010in.s       F010in.W     F010in.Cpt    F010in.gamt    F010in.rhot       F010in.W     F010out.Tt     F010out.Pt     F010out.ht      F010out.s      F010out.W    F010out.Cpt   F010out.gamt   F010out.rhot      F010out.W        F020.Tt        F020.Pt        F020.ht         F020.s         F020.W       F020.Cpt      F020.gamt      F020.rhot         F020.W        F040.Tt        F040.Pt        F040.ht         F040.s         F040.W       F040.Cpt      F040.gamt      F040.rhot         F040.W        F050.Tt        F050.Pt        F050.ht         F050.s         F050.W       F050.Cpt      F050.gamt      F050.rhot         F050.W        F060.Tt        F060.Pt        F060.ht         F060.s         F060.W       F060.Cpt      F060.gamt      F060.rhot         F060.W        F070.Tt        F070.Pt        F070.ht         F070.s         F070.W       F070.Cpt      F070.gamt      F070.rhot         F070.W  Cooler.Fl_I.Tt  Cooler.Fl_I.Pt  Cooler.Fl_I.ht  Cooler.Fl_I.s  Cooler.Fl_I.W  Cooler.Fl_I.Cpt  Cooler.Fl_I.gamt  Cooler.Fl_I.rhot  Cooler.Fl_I.W  Cooler.Fl_O.Tt  Cooler.Fl_O.Pt  Cooler.Fl_O.ht  Cooler.Fl_O.s  Cooler.Fl_O.W  Cooler.Fl_O.Cpt  Cooler.Fl_O.gamt  Cooler.Fl_O.rhot  Cooler.Fl_O.W  Heater.Fl_I.Tt  Heater.Fl_I.Pt  Heater.Fl_I.ht  Heater.Fl_I.s  Heater.Fl_I.W  Heater.Fl_I.Cpt  Heater.Fl_I.gamt  Heater.Fl_I.rhot  Heater.Fl_I.W  Heater.Fl_O.Tt  Heater.Fl_O.Pt  Heater.Fl_O.ht  Heater.Fl_O.s  Heater.Fl_O.W  Heater.Fl_O.Cpt  Heater.Fl_O.gamt  Heater.Fl_O.rhot  Heater.Fl_O.W  Looppipe.Fl_I.Tt  Looppipe.Fl_I.Pt  Looppipe.Fl_I.ht  Looppipe.Fl_I.s  Looppipe.Fl_I.W  Looppipe.Fl_I.Cpt  Looppipe.Fl_I.gamt  Looppipe.Fl_I.rhot  Looppipe.Fl_I.W  Looppipe.Fl_O.Tt  Looppipe.Fl_O.Pt  Looppipe.Fl_O.ht  Looppipe.Fl_O.s  Looppipe.Fl_O.W  Looppipe.Fl_O.Cpt  Looppipe.Fl_O.gamt  Looppipe.Fl_O.rhot  Looppipe.Fl_O.W  Sunshot.Fl_I.Tt  Sunshot.Fl_I.Pt  Sunshot.Fl_I.ht  Sunshot.Fl_I.s  Sunshot.Fl_I.W  Sunshot.Fl_I.Cpt  Sunshot.Fl_I.gamt  Sunshot.Fl_I.rhot  Sunshot.Fl_I.W  Sunshot.Fl_O.Tt  Sunshot.Fl_O.Pt  Sunshot.Fl_O.ht  Sunshot.Fl_O.s  Sunshot.Fl_O.W  Sunshot.Fl_O.Cpt  Sunshot.Fl_O.gamt  Sunshot.Fl_O.rhot  Sunshot.Fl_O.W  TsPump.Fl_I.Tt  TsPump.Fl_I.Pt  TsPump.Fl_I.ht  TsPump.Fl_I.s  TsPump.Fl_I.W  TsPump.Fl_I.Cpt  TsPump.Fl_I.gamt  TsPump.Fl_I.rhot  TsPump.Fl_I.W  TsPump.Fl_O.Tt  TsPump.Fl_O.Pt  TsPump.Fl_O.ht  TsPump.Fl_O.s  TsPump.Fl_O.W  TsPump.Fl_O.Cpt  TsPump.Fl_O.gamt  TsPump.Fl_O.rhot  TsPump.Fl_O.W  Valve1.Fl_I.Tt  Valve1.Fl_I.Pt  Valve1.Fl_I.ht  Valve1.Fl_I.s  Valve1.Fl_I.W  Valve1.Fl_I.Cpt  Valve1.Fl_I.gamt  Valve1.Fl_I.rhot  Valve1.Fl_I.W  Valve1.Fl_O.Tt  Valve1.Fl_O.Pt  Valve1.Fl_O.ht  Valve1.Fl_O.s  Valve1.Fl_O.W  Valve1.Fl_O.Cpt  Valve1.Fl_O.gamt  Valve1.Fl_O.rhot  Valve1.Fl_O.W  Valve2.Fl_I.Tt  Valve2.Fl_I.Pt  Valve2.Fl_I.ht  Valve2.Fl_I.s  Valve2.Fl_I.W  Valve2.Fl_I.Cpt  Valve2.Fl_I.gamt  Valve2.Fl_I.rhot  Valve2.Fl_I.W  Valve2.Fl_O.Tt  Valve2.Fl_O.Pt  Valve2.Fl_O.ht  Valve2.Fl_O.s  Valve2.Fl_O.W  Valve2.Fl_O.Cpt  Valve2.Fl_O.gamt  Valve2.Fl_O.rhot  Valve2.Fl_O.W    Sunshot.pwr    Sunshot.trq     Sunshot.PR  Sunshot.PRdes     Sunshot.Wc     Sunshot.Nc    Sunshot.eff  Sunshot.effDes  Sunshot.effPoly  Sunshot.effBase  Sunshot.PRbase  Sunshot.WcBase    Sunshot.pwr    Sunshot.trq     Sunshot.PR  Sunshot.PRdes    Sunshot.eff  Sunshot.effDes       Sh.pwrIn      Sh.pwrOut      Sh.pwrNet       Sh.trqIn      Sh.trqOut      Sh.trqNet       Sh.Nmech  Cooler.switchHeat  Cooler.coolerMode      Cooler.dT   Cooler.dTsat       Cooler.Q    Cooler.hout    Cooler.Tout       Cooler.x     Cooler.pwr  Heater.switchHeat  Heater.coolerMode      Heater.dT   Heater.dTsat       Heater.Q    Heater.hout    Heater.Tout       Heater.x     Heater.pwr      Valve1.dP    Valve1.dPqP  Valve1.dPqP_in  Valve1.dPqP_dmd       Valve1.Q    Valve1.Q_in   Valve1.Q_dmd   Valve1.dP_in    Perf.pwrNet  solver.converged  solver.iterationCounter  solver.passCounter  solver.numJacobians  solver.numBroydens  solver.solverReportCounter  errHandler.numErrors  errHandler.numWarnings  errHandler.numMessages 
              1        0.00000              1              0              1              1              0              0        3.34921        0.00000     -111.95000      725.18878        0.00000        0.00000      664.09898  -1.02225E-002        0.00000        2.31498  -1.03280E-002        0.00000        0.00000  -4.97792E-001      516.99957      717.77557      -33.77091  -2.26617E-001       20.00000   7.14722E-001        3.03687        9.58814       20.00000      517.00023      725.18878     -111.95000  -3.77997E-001       20.00000   7.94346E-001        3.38626       51.79217       20.00000      527.51828     2053.38673     -111.86242  -3.86527E-001       20.00000   5.46474E-001        2.47847       56.04586       20.00000      523.50441     1389.28775     -111.86242  -3.82284E-001       20.00000   6.17385E-001        2.76713       54.17086       20.00000      517.11033      725.18878     -111.86242  -3.77828E-001       20.00000   7.96637E-001        3.39439       51.75063       20.00000      516.99899      721.47411      -96.00000  -3.47120E-001       20.00000  -5.43073E+004  -5.43073E+004       27.43298       20.00000      517.00000      717.77846      -33.77091  -2.26617E-001       20.00000   7.14723E-001        3.03688        9.58818       20.00000      516.99899      721.47411      -96.00000  -3.47120E-001       20.00000  -5.43073E+004  -5.43073E+004       27.43298       20.00000      517.00000      717.77846      -33.77091  -2.26617E-001       20.00000   7.14723E-001        3.03688        9.58818       20.00000      517.11033      725.18878     -111.86242  -3.77828E-001       20.00000   7.96637E-001        3.39439       51.75063       20.00000      516.99899      721.47411      -96.00000  -3.47120E-001       20.00000  -5.43073E+004  -5.43073E+004       27.43298       20.00000      517.00000      717.77846      -33.77091  -2.26617E-001       20.00000   7.14723E-001        3.03688        9.58818       20.00000      516.99957      717.77557      -33.77091  -2.26617E-001       20.00000   7.14722E-001        3.03687        9.58814       20.00000      517.00023      725.18878     -111.95000  -3.77997E-001       20.00000   7.94346E-001        3.38626       51.79217       20.00000      527.51828     2053.38673     -111.86242  -3.86527E-001       20.00000   5.46474E-001        2.47847       56.04586       20.00000      516.99957      717.77557      -33.77091  -2.26617E-001       20.00000   7.14722E-001        3.03687        9.58814       20.00000      517.00023      725.18878     -111.95000  -3.77997E-001       20.00000   7.94346E-001        3.38626       51.79217       20.00000      527.51828     2053.38673     -111.86242  -3.86527E-001       20.00000   5.46474E-001        2.47847       56.04586       20.00000      523.50441     1389.28775     -111.86242  -3.82284E-001       20.00000   6.17385E-001        2.76713       54.17086       20.00000      523.50441     1389.28775     -111.86242  -3.82284E-001       20.00000   6.17385E-001        2.76713       54.17086       20.00000      517.11033      725.18878     -111.86242  -3.77828E-001       20.00000   7.96637E-001        3.39439       51.75063       20.00000       -2.47828       -3.64090        2.83152        2.83152   4.04647E-001     3580.76847       52.77491       52.77491        1.22192       52.77491        2.83152   4.04647E-001       -2.47828       -3.64090        2.83152        2.83152       52.77491       52.77491        0.00000      -17.99264      -17.99264        0.00000      -26.43339      -26.43339     3575.00000           TEMP           None   1.01333E-003   3.82641E-001     1244.58185      -33.77091      517.00000     -999.00000        0.00000       ENTHALPY           None  -1.11344E-001        0.00000      317.24838      -96.00000      516.99899     -999.00000        0.00000      664.09898   3.23416E-001        0.00000        0.00000        0.00000        0.00000        0.00000      664.09898       -2.47828              0              1              1              0              0              1              0              0              0 
              1        0.00000              2              0              1              2              0              0        3.38270        0.00000     -111.95000      725.18878        0.00000        0.00000      664.09898  -1.02225E-002        0.00000        2.31498  -1.03280E-002        0.00000        0.00000  -4.92769E-001      516.99957      717.77557      -33.77091  -2.26617E-001       20.00000   7.14722E-001        3.03687        9.58814       20.00000      517.00023      725.18878     -111.95000  -3.77997E-001       20.00000   7.94346E-001        3.38626       51.79217       20.00000      527.51828     2053.38673     -111.86242  -3.86527E-001       20.00000   5.46474E-001        2.47847       56.04586       20.00000      523.50441     1389.28775     -111.86242  -3.82284E-001       20.00000   6.17385E-001        2.76713       54.17086       20.00000      517.11033      725.18878     -111.86242  -3.77828E-001       20.00000   7.96637E-001        3.39439       51.75063       20.00000      516.99899      721.47411      -96.00000  -3.47120E-001       20.00000  -5.43073E+004  -5.43073E+004       27.43298       20.00000      517.00000      717.77846      -33.77091  -2.26617E-001       20.00000   7.14723E-001        3.03688        9.58818       20.00000      516.99899      721.47411      -96.00000  -3.47120E-001       20.00000  -5.43073E+004  -5.43073E+004       27.43298       20.00000      517.00000      717.77846      -33.77091  -2.26617E-001       20.00000   7.14723E-001        3.03688        9.58818       20.00000      517.11033      725.18878     -111.86242  -3.77828E-001       20.00000   7.96637E-001        3.39439       51.75063       20.00000      516.99899      721.47411      -96.00000  -3.47120E-001       20.00000  -5.43073E+004  -5.43073E+004       27.43298       20.00000      517.00000      717.77846      -33.77091  -2.26617E-001       20.00000   7.14723E-001        3.03688        9.58818       20.00000      516.99957      717.77557      -33.77091  -2.26617E-001       20.00000   7.14722E-001        3.03687        9.58814       20.00000      517.00023      725.18878     -111.95000  -3.77997E-001       20.00000   7.94346E-001        3.38626       51.79217       20.00000      527.51828     2053.38673     -111.86242  -3.86527E-001       20.00000   5.46474E-001        2.47847       56.04586       20.00000      516.99957      717.77557      -33.77091  -2.26617E-001       20.00000   7.14722E-001        3.03687        9.58814       20.00000      517.00023      725.18878     -111.95000  -3.77997E-001       20.00000   7.94346E-001        3.38626       51.79217       20.00000      527.51828     2053.38673     -111.86242  -3.86527E-001       20.00000   5.46474E-001        2.47847       56.04586       20.00000      523.50441     1389.28775     -111.86242  -3.82284E-001       20.00000   6.17385E-001        2.76713       54.17086       20.00000      523.50441     1389.28775     -111.86242  -3.82284E-001       20.00000   6.17385E-001        2.76713       54.17086       20.00000      517.11033      725.18878     -111.86242  -3.77828E-001       20.00000   7.96637E-001        3.39439       51.75063       20.00000       -2.47828       -3.64090        2.83152        2.83152   4.04647E-001     3580.76847       52.77491       52.77491        1.22192       52.77491        2.83152   4.04647E-001       -2.47828       -3.64090        2.83152        2.83152       52.77491       52.77491        0.00000      -17.99264      -17.99264        0.00000      -26.43339      -26.43339     3575.00000           TEMP           None   1.01333E-003   3.82641E-001     1244.58185      -33.77091      517.00000     -999.00000        0.00000       ENTHALPY           None  -1.11344E-001        0.00000      317.24838      -96.00000      516.99899     -999.00000        0.00000      664.09898   3.23416E-001        0.00000        0.00000        0.00000        0.00000        0.00000      664.09898       -2.47828              0              1              2              0              0              2              0              0              0 
              1        0.00000              3              0              1              3              0              0        3.34921        0.00000     -110.83050      725.18878        0.00000        0.00000      664.09898  -1.02225E-002        0.00000        2.28183  -1.03280E-002        0.00000        0.00000  -4.99108E-001      516.99957      717.77557      -33.77091  -2.26617E-001       20.00000   7.14722E-001        3.03687        9.58814       20.00000      517.38107      725.18878     -110.83050  -3.75833E-001       20.00000  -5.43073E+004  -5.43073E+004       49.41753       20.00000      529.56018     2053.38673     -110.74212  -3.84407E-001       20.00000   5.50872E-001        2.49752       55.65190       20.00000      525.30569     1389.28775     -110.74212  -3.80147E-001       20.00000   6.26632E-001        2.80430       53.72746       20.00000      517.38107      725.18878     -110.74212  -3.75662E-001       20.00000  -5.43073E+004  -5.43073E+004       49.18736       20.00000      516.99899      721.47411      -96.00000  -3.47120E-001       20.00000  -5.43073E+004  -5.43073E+004       27.43298       20.00000      517.00000      717.77846      -33.77091  -2.26617E-001       20.00000   7.14723E-001        3.03688        9.58818       20.00000      516.99899      721.47411      -96.00000  -3.47120E-001       20.00000  -5.43073E+004  -5.43073E+004       27.43298       20.00000      517.00000      717.77846      -33.77091  -2.26617E-001       20.00000   7.14723E-001        3.03688        9.58818       20.00000      517.38107      725.18878     -110.74212  -3.75662E-001       20.00000  -5.43073E+004  -5.43073E+004       49.18736       20.00000      516.99899      721.47411      -96.00000  -3.47120E-001       20.00000  -5.43073E+004  -5.43073E+004       27.43298       20.00000      517.00000      717.77846      -33.77091  -2.26617E-001       20.00000   7.14723E-001        3.03688        9.58818       20.00000      516.99957      717.77557      -33.77091  -2.26617E-001       20.00000   7.14722E-001        3.03687        9.58814       20.00000      517.38107      725.18878     -110.83050  -3.75833E-001       20.00000  -5.43073E+004  -5.43073E+004       49.41753       20.00000      529.56018     2053.38673     -110.74212  -3.84407E-001       20.00000   5.50872E-001        2.49752       55.65190       20.00000      516.99957      717.77557      -33.77091  -2.26617E-001       20.00000   7.14722E-001        3.03687        9.58814       20.00000      517.38107      725.18878     -110.83050  -3.75833E-001       20.00000  -5.43073E+004  -5.43073E+004       49.41753       20.00000      529.56018     2053.38673     -110.74212  -3.84407E-001       20.00000   5.50872E-001        2.49752       55.65190       20.00000      525.30569     1389.28775     -110.74212  -3.80147E-001       20.00000   6.26632E-001        2.80430       53.72746       20.00000      525.30569     1389.28775     -110.74212  -3.80147E-001       20.00000   6.26632E-001        2.80430       53.72746       20.00000      517.38107      725.18878     -110.74212  -3.75662E-001       20.00000  -5.43073E+004  -5.43073E+004       49.18736       20.00000       -2.50076       -3.67392        2.83152        2.83152   4.04796E-001     3579.45035       52.77491       52.77491        1.22333       52.77491        2.83152   4.04796E-001       -2.50076       -3.67392        2.83152        2.83152       52.77491       52.77491        0.00000      -18.01512      -18.01512        0.00000      -26.46641      -26.46641     3575.00000           TEMP           None   1.01333E-003   3.82641E-001     1244.58185      -33.77091      517.00000     -999.00000        0.00000       ENTHALPY           None  -3.82085E-001        0.00000      294.84250      -96.00000      516.99899     -999.00000        0.00000      664.09898   3.23416E-001        0.00000        0.00000        0.00000        0.00000        0.00000      664.09898       -2.50076              0              1              3              0              0              3              0              0              0 
              1        0.00000              4              0              1              4              0              0        3.34921        0.00000     -111.95000      732.44066        0.00000        0.00000      664.09898   1.78066E-002        0.00000  -1.11988E-003   7.67004E-003        0.00000        0.00000  -4.96918E-001      516.99999      738.10194     -112.07551  -3.78329E-001       20.00000   7.84965E-001        3.35627       51.90735       20.00000      517.08995      732.44066     -111.95000  -3.78047E-001       20.00000   7.90813E-001        3.37566       51.82373       20.00000      527.61866     2073.92059     -111.86160  -3.86654E-001       20.00000   5.44927E-001        2.47195       56.09817       20.00000      523.65788     1409.82162     -111.86160  -3.82416E-001       20.00000   6.14333E-001        2.75512       54.23461       20.00000      517.36523      745.72264     -111.86160  -3.77968E-001       20.00000   7.86707E-001        3.36441       51.83948       20.00000      519.08187      741.90279      -96.00000  -3.47380E-001       20.00000  -5.43073E+004  -5.43073E+004       28.81438       20.00000      517.00000      738.10251     -112.07551  -3.78329E-001       20.00000   7.84965E-001        3.35627       51.90735       20.00000      519.08187      741.90279      -96.00000  -3.47380E-001       20.00000  -5.43073E+004  -5.43073E+004       28.81438       20.00000      517.00000      738.10251     -112.07551  -3.78329E-001       20.00000   7.84965E-001        3.35627       51.90735       20.00000      517.36523      745.72264     -111.86160  -3.77968E-001       20.00000   7.86707E-001        3.36441       51.83948       20.00000      519.08187      741.90279      -96.00000  -3.47380E-001       20.00000  -5.43073E+004  -5.43073E+004       28.81438       20.00000      517.00000      738.10251     -112.07551  -3.78329E-001       20.00000   7.84965E-001        3.35627       51.90735       20.00000      516.99999      738.10194     -112.07551  -3.78329E-001       20.00000   7.84965E-001        3.35627       51.90735       20.00000      517.08995      732.44066     -111.95000  -3.78047E-001       20.00000   7.90813E-001        3.37566       51.82373       20.00000      527.61866     2073.92059     -111.86160  -3.86654E-001       20.00000   5.44927E-001        2.47195       56.09817       20.00000      516.99999      738.10194     -112.07551  -3.78329E-001       20.00000   7.84965E-001        3.35627       51.90735       20.00000      517.08995      732.44066     -111.95000  -3.78047E-001       20.00000   7.90813E-001        3.37566       51.82373       20.00000      527.61866     2073.92059     -111.86160  -3.86654E-001       20.00000   5.44927E-001        2.47195       56.09817       20.00000      523.65788     1409.82162     -111.86160  -3.82416E-001       20.00000   6.14333E-001        2.75512       54.23461       20.00000      523.65788     1409.82162     -111.86160  -3.82416E-001       20.00000   6.14333E-001        2.75512       54.23461       20.00000      517.36523      745.72264     -111.86160  -3.77968E-001       20.00000   7.86707E-001        3.36441       51.83948       20.00000       -2.50132       -3.67475        2.83152        2.83152   4.00675E-001     3580.45782       52.77491       52.77491        1.22437       52.77491        2.83152   4.00675E-001       -2.50132       -3.67475        2.83152        2.83152       52.77491       52.77491        0.00000      -18.01568      -18.01568        0.00000      -26.46724      -26.46724     3575.00000           TEMP           None       -2.08187       -1.69777     -321.51023     -112.07551      517.00000     -999.00000        0.00000       ENTHALPY           None        1.71664        0.00000      317.23210      -96.00000      519.08187     -999.00000        0.00000      664.09898   3.20214E-001        0.00000        0.00000        0.00000        0.00000        0.00000      664.09898       -2.50132              0              1              4              0              0              4              0              0              0 
              1        0.00000              5              0              1              5              1              0        3.34921        0.00000     -111.95000      725.18878        0.00000        0.00000      670.73996  -1.92866E-002        0.00000        2.38361  -1.96659E-002        0.00000        0.00000  -4.95852E-001      516.99956      711.20237      -33.08596  -2.25044E-001       20.00000   6.80799E-001        2.92969        9.38410       20.00000      517.00023      725.18878     -111.95000  -3.77997E-001       20.00000   7.94346E-001        3.38626       51.79217       20.00000      527.51828     2053.38673     -111.86242  -3.86527E-001       20.00000   5.46474E-001        2.47847       56.04586       20.00000      523.50441     1389.28775     -111.86242  -3.82284E-001       20.00000   6.17385E-001        2.76713       54.17086       20.00000      516.69693      718.54779     -111.86242  -3.77782E-001       20.00000  -5.43073E+004  -5.43073E+004       51.09345       20.00000      516.31566      714.86713      -96.00000  -3.47033E-001       20.00000  -5.43073E+004  -5.43073E+004       26.99714       20.00000      517.00000      711.20534      -33.08596  -2.25044E-001       20.00000   6.80801E-001        2.92969        9.38414       20.00000      516.31566      714.86713      -96.00000  -3.47033E-001       20.00000  -5.43073E+004  -5.43073E+004       26.99714       20.00000      517.00000      711.20534      -33.08596  -2.25044E-001       20.00000   6.80801E-001        2.92969        9.38414       20.00000      516.69693      718.54779     -111.86242  -3.77782E-001       20.00000  -5.43073E+004  -5.43073E+004       51.09345       20.00000      516.31566      714.86713      -96.00000  -3.47033E-001       20.00000  -5.43073E+004  -5.43073E+004       26.99714       20.00000      517.00000      711.20534      -33.08596  -2.25044E-001       20.00000   6.80801E-001        2.92969        9.38414       20.00000      516.99956      711.20237      -33.08596  -2.25044E-001       20.00000   6.80799E-001        2.92969        9.38410       20.00000      517.00023      725.18878     -111.95000  -3.77997E-001       20.00000   7.94346E-001        3.38626       51.79217       20.00000      527.51828     2053.38673     -111.86242  -3.86527E-001       20.00000   5.46474E-001        2.47847       56.04586       20.00000      516.99956      711.20237      -33.08596  -2.25044E-001       20.00000   6.80799E-001        2.92969        9.38410       20.00000      517.00023      725.18878     -111.95000  -3.77997E-001       20.00000   7.94346E-001        3.38626       51.79217       20.00000      527.51828     2053.38673     -111.86242  -3.86527E-001       20.00000   5.46474E-001        2.47847       56.04586       20.00000      523.50441     1389.28775     -111.86242  -3.82284E-001       20.00000   6.17385E-001        2.76713       54.17086       20.00000      523.50441     1389.28775     -111.86242  -3.82284E-001       20.00000   6.17385E-001        2.76713       54.17086       20.00000      516.69693      718.54779     -111.86242  -3.77782E-001       20.00000  -5.43073E+004  -5.43073E+004       51.09345       20.00000       -2.47828       -3.64090        2.83152        2.83152   4.04647E-001     3580.76847       52.77491       52.77491        1.22192       52.77491        2.83152   4.04647E-001       -2.47828       -3.64090        2.83152        2.83152       52.77491       52.77491        0.00000      -17.99264      -17.99264        0.00000      -26.43339      -26.43339     3575.00000           TEMP           None   6.84339E-001        1.06514     1258.28071      -33.08596      517.00000     -999.00000        0.00000       ENTHALPY           None  -3.81265E-001        0.00000      317.24838      -96.00000      516.31566     -999.00000        0.00000      664.09898   3.23416E-001        0.00000        0.00000        0.00000        0.00000        0.00000      664.09898       -2.47828              0              1              5              1              0              5              0              0              0 
              1        0.00000              6              0              2              6              1              1        3.68413        0.00000     -105.37241      725.18878        0.00000        0.00000      663.46254  -9.35381E-003        0.00000        2.11400  -9.44213E-003        0.00000        0.00000  -4.56567E-001      516.99957      718.40550      -33.83826  -2.26771E-001       20.00000   7.18232E-001        3.04790        9.60822       20.00000      517.38107      725.18878     -105.37241  -3.65284E-001       20.00000  -5.43073E+004  -5.43073E+004       38.33750       20.00000      539.27117     2053.38673     -105.27898  -3.74185E-001       20.00000   5.75316E-001        2.60057       53.68503       20.00000      533.68073     1389.28775     -105.27898  -3.69831E-001       20.00000   6.81789E-001        3.02102       51.48656       20.00000      517.44638      725.82521     -105.27898  -3.65109E-001       20.00000  -5.43073E+004  -5.43073E+004       38.26034       20.00000      517.06422      722.10728      -96.00000  -3.47129E-001       20.00000  -5.43073E+004  -5.43073E+004       27.47502       20.00000      517.00000      718.40839      -33.83826  -2.26771E-001       20.00000   7.18233E-001        3.04791        9.60826       20.00000      517.06422      722.10728      -96.00000  -3.47129E-001       20.00000  -5.43073E+004  -5.43073E+004       27.47502       20.00000      517.00000      718.40839      -33.83826  -2.26771E-001       20.00000   7.18233E-001        3.04791        9.60826       20.00000      517.44638      725.82521     -105.27898  -3.65109E-001       20.00000  -5.43073E+004  -5.43073E+004       38.26034       20.00000      517.06422      722.10728      -96.00000  -3.47129E-001       20.00000  -5.43073E+004  -5.43073E+004       27.47502       20.00000      517.00000      718.40839      -33.83826  -2.26771E-001       20.00000   7.18233E-001        3.04791        9.60826       20.00000      516.99957      718.40550      -33.83826  -2.26771E-001       20.00000   7.18232E-001        3.04790        9.60822       20.00000      517.38107      725.18878     -105.37241  -3.65284E-001       20.00000  -5.43073E+004  -5.43073E+004       38.33750       20.00000      539.27117     2053.38673     -105.27898  -3.74185E-001       20.00000   5.75316E-001        2.60057       53.68503       20.00000      516.99957      718.40550      -33.83826  -2.26771E-001       20.00000   7.18232E-001        3.04790        9.60822       20.00000      517.38107      725.18878     -105.37241  -3.65284E-001       20.00000  -5.43073E+004  -5.43073E+004       38.33750       20.00000      539.27117     2053.38673     -105.27898  -3.74185E-001       20.00000   5.75316E-001        2.60057       53.68503       20.00000      533.68073     1389.28775     -105.27898  -3.69831E-001       20.00000   6.81789E-001        3.02102       51.48656       20.00000      533.68073     1389.28775     -105.27898  -3.69831E-001       20.00000   6.81789E-001        3.02102       51.48656       20.00000      517.44638      725.82521     -105.27898  -3.65109E-001       20.00000  -5.43073E+004  -5.43073E+004       38.26034       20.00000       -2.64362       -3.88381        2.83152        2.83152   4.04796E-001     3579.45035       52.77491       52.77491        1.23385       52.77491        2.83152   4.04796E-001       -2.64362       -3.88381        2.83152        2.83152       52.77491       52.77491        0.00000      -18.15798      -18.15798        0.00000      -26.67630      -26.67630     3575.00000           TEMP           None  -6.42202E-002   3.17486E-001     1243.23470      -33.83826      517.00000     -999.00000        0.00000       ENTHALPY           None  -3.82163E-001        0.00000      185.57965      -96.00000      517.06422     -999.00000        0.00000      664.09898   3.23416E-001        0.00000        0.00000        0.00000        0.00000        0.00000      664.09898       -2.64362              0              2              6              1              1              6              0              0              0 
