# User:                creplogle  Version:             NPSS_2.8Date: 02/17/23  Time: 15:17:24

           CASE           time  solverReportCounter  solver.converged  solver.iterationCounter  solver.passCounter  solver.numJacobians  solver.numBroydens  ind_Valve2Cv.x  Sh.ind_Nmech.x  TsPump.ind_ht.x  TsPump.ind_Pt.x  TsPump.ind_Tt.x  TsPump.ind_W.x  Valve2.ind_dP.x  dep_PumpPin.errorCon  Sh.integrate_Nmech.errorCon  TsPump.dep_ht.errorCon  TsPump.dep_Pt.errorCon  TsPump.dep_Tt.errorCon  TsPump.dep_W.errorCon  Valve2.dep_W.errorCon      F010in.Tt      F010in.Pt      F010in.ht       F010in.s       F010in.W     F010in.Cpt    F010in.gamt    F010in.rhot       F010in.W     F010out.Tt     F010out.Pt     F010out.ht      F010out.s      F010out.W    F010out.Cpt   F010out.gamt   F010out.rhot      F010out.W        F020.Tt        F020.Pt        F020.ht         F020.s         F020.W       F020.Cpt      F020.gamt      F020.rhot         F020.W        F040.Tt        F040.Pt        F040.ht         F040.s         F040.W       F040.Cpt      F040.gamt      F040.rhot         F040.W        F050.Tt        F050.Pt        F050.ht         F050.s         F050.W       F050.Cpt      F050.gamt      F050.rhot         F050.W        F060.Tt        F060.Pt        F060.ht         F060.s         F060.W       F060.Cpt      F060.gamt      F060.rhot         F060.W        F070.Tt        F070.Pt        F070.ht         F070.s         F070.W       F070.Cpt      F070.gamt      F070.rhot         F070.W  Cooler.Fl_I.Tt  Cooler.Fl_I.Pt  Cooler.Fl_I.ht  Cooler.Fl_I.s  Cooler.Fl_I.W  Cooler.Fl_I.Cpt  Cooler.Fl_I.gamt  Cooler.Fl_I.rhot  Cooler.Fl_I.W  Cooler.Fl_O.Tt  Cooler.Fl_O.Pt  Cooler.Fl_O.ht  Cooler.Fl_O.s  Cooler.Fl_O.W  Cooler.Fl_O.Cpt  Cooler.Fl_O.gamt  Cooler.Fl_O.rhot  Cooler.Fl_O.W  Heater.Fl_I.Tt  Heater.Fl_I.Pt  Heater.Fl_I.ht  Heater.Fl_I.s  Heater.Fl_I.W  Heater.Fl_I.Cpt  Heater.Fl_I.gamt  Heater.Fl_I.rhot  Heater.Fl_I.W  Heater.Fl_O.Tt  Heater.Fl_O.Pt  Heater.Fl_O.ht  Heater.Fl_O.s  Heater.Fl_O.W  Heater.Fl_O.Cpt  Heater.Fl_O.gamt  Heater.Fl_O.rhot  Heater.Fl_O.W  Looppipe.Fl_I.Tt  Looppipe.Fl_I.Pt  Looppipe.Fl_I.ht  Looppipe.Fl_I.s  Looppipe.Fl_I.W  Looppipe.Fl_I.Cpt  Looppipe.Fl_I.gamt  Looppipe.Fl_I.rhot  Looppipe.Fl_I.W  Looppipe.Fl_O.Tt  Looppipe.Fl_O.Pt  Looppipe.Fl_O.ht  Looppipe.Fl_O.s  Looppipe.Fl_O.W  Looppipe.Fl_O.Cpt  Looppipe.Fl_O.gamt  Looppipe.Fl_O.rhot  Looppipe.Fl_O.W  Sunshot.Fl_I.Tt  Sunshot.Fl_I.Pt  Sunshot.Fl_I.ht  Sunshot.Fl_I.s  Sunshot.Fl_I.W  Sunshot.Fl_I.Cpt  Sunshot.Fl_I.gamt  Sunshot.Fl_I.rhot  Sunshot.Fl_I.W  Sunshot.Fl_O.Tt  Sunshot.Fl_O.Pt  Sunshot.Fl_O.ht  Sunshot.Fl_O.s  Sunshot.Fl_O.W  Sunshot.Fl_O.Cpt  Sunshot.Fl_O.gamt  Sunshot.Fl_O.rhot  Sunshot.Fl_O.W  TsPump.Fl_I.Tt  TsPump.Fl_I.Pt  TsPump.Fl_I.ht  TsPump.Fl_I.s  TsPump.Fl_I.W  TsPump.Fl_I.Cpt  TsPump.Fl_I.gamt  TsPump.Fl_I.rhot  TsPump.Fl_I.W  TsPump.Fl_O.Tt  TsPump.Fl_O.Pt  TsPump.Fl_O.ht  TsPump.Fl_O.s  TsPump.Fl_O.W  TsPump.Fl_O.Cpt  TsPump.Fl_O.gamt  TsPump.Fl_O.rhot  TsPump.Fl_O.W  Valve1.Fl_I.Tt  Valve1.Fl_I.Pt  Valve1.Fl_I.ht  Valve1.Fl_I.s  Valve1.Fl_I.W  Valve1.Fl_I.Cpt  Valve1.Fl_I.gamt  Valve1.Fl_I.rhot  Valve1.Fl_I.W  Valve1.Fl_O.Tt  Valve1.Fl_O.Pt  Valve1.Fl_O.ht  Valve1.Fl_O.s  Valve1.Fl_O.W  Valve1.Fl_O.Cpt  Valve1.Fl_O.gamt  Valve1.Fl_O.rhot  Valve1.Fl_O.W  Valve2.Fl_I.Tt  Valve2.Fl_I.Pt  Valve2.Fl_I.ht  Valve2.Fl_I.s  Valve2.Fl_I.W  Valve2.Fl_I.Cpt  Valve2.Fl_I.gamt  Valve2.Fl_I.rhot  Valve2.Fl_I.W  Valve2.Fl_O.Tt  Valve2.Fl_O.Pt  Valve2.Fl_O.ht  Valve2.Fl_O.s  Valve2.Fl_O.W  Valve2.Fl_O.Cpt  Valve2.Fl_O.gamt  Valve2.Fl_O.rhot  Valve2.Fl_O.W    Sunshot.pwr    Sunshot.trq     Sunshot.PR  Sunshot.PRdes     Sunshot.Wc     Sunshot.Nc    Sunshot.eff  Sunshot.effDes  Sunshot.effPoly  Sunshot.effBase  Sunshot.PRbase  Sunshot.WcBase    Sunshot.pwr    Sunshot.trq     Sunshot.PR  Sunshot.PRdes    Sunshot.eff  Sunshot.effDes       Sh.pwrIn      Sh.pwrOut      Sh.pwrNet       Sh.trqIn      Sh.trqOut      Sh.trqNet       Sh.Nmech  Cooler.switchHeat  Cooler.coolerMode      Cooler.dT   Cooler.dTsat       Cooler.Q    Cooler.hout    Cooler.Tout       Cooler.x     Cooler.pwr  Heater.switchHeat  Heater.coolerMode      Heater.dT   Heater.dTsat       Heater.Q    Heater.hout    Heater.Tout       Heater.x     Heater.pwr      Valve1.dP    Valve1.dPqP  Valve1.dPqP_in  Valve1.dPqP_dmd       Valve1.Q    Valve1.Q_in   Valve1.Q_dmd   Valve1.dP_in    Perf.pwrNet  solver.converged  solver.iterationCounter  solver.passCounter  solver.numJacobians  solver.numBroydens  solver.solverReportCounter  errHandler.numErrors  errHandler.numWarnings  errHandler.numMessages 
              1        0.00000              1              0              1              1              0              0        2.51239        0.00000     -127.68276      507.63214        0.00000        0.00000      464.86928  -1.02311E-002        0.00000  -4.03117E-003  -1.03369E-002        0.00000        0.00000        5.43421      491.21997      502.43849     -128.19955  -4.08725E-001        1.00000   6.05739E-001        2.68351       57.99225        1.00000      491.95948      507.63214     -127.68276  -4.07707E-001        1.00000  -5.43073E+004  -5.43073E+004       57.42384        1.00000      506.13192     1437.37071     -122.10102  -4.02474E-001        1.00000   5.51017E-001        2.48824       58.11956        1.00000      503.92081      972.50143     -122.10102  -3.99512E-001        1.00000   5.95363E-001        2.66471       56.92329        1.00000      491.95948      507.63214     -122.10102  -3.96361E-001        1.00000  -5.43073E+004  -5.43073E+004       39.01501        1.00000      491.61011      505.03187     -107.87192  -3.67392E-001        1.00000  -5.43073E+004  -5.43073E+004       21.28135        1.00000      491.22000      502.44492     -128.19955  -4.08725E-001        1.00000   6.05738E-001        2.68350       57.99226        1.00000      491.61011      505.03187     -107.87192  -3.67392E-001        1.00000  -5.43073E+004  -5.43073E+004       21.28135        1.00000      491.22000      502.44492     -128.19955  -4.08725E-001        1.00000   6.05738E-001        2.68350       57.99226        1.00000      491.95948      507.63214     -122.10102  -3.96361E-001        1.00000  -5.43073E+004  -5.43073E+004       39.01501        1.00000      491.61011      505.03187     -107.87192  -3.67392E-001        1.00000  -5.43073E+004  -5.43073E+004       21.28135        1.00000      491.22000      502.44492     -128.19955  -4.08725E-001        1.00000   6.05738E-001        2.68350       57.99226        1.00000      491.21997      502.43849     -128.19955  -4.08725E-001        1.00000   6.05739E-001        2.68351       57.99225        1.00000      491.95948      507.63214     -127.68276  -4.07707E-001        1.00000  -5.43073E+004  -5.43073E+004       57.42384        1.00000      506.13192     1437.37071     -122.10102  -4.02474E-001        1.00000   5.51017E-001        2.48824       58.11956        1.00000      491.21997      502.43849     -128.19955  -4.08725E-001        1.00000   6.05739E-001        2.68351       57.99225        1.00000      491.95948      507.63214     -127.68276  -4.07707E-001        1.00000  -5.43073E+004  -5.43073E+004       57.42384        1.00000      506.13192     1437.37071     -122.10102  -4.02474E-001        1.00000   5.51017E-001        2.48824       58.11956        1.00000      503.92081      972.50143     -122.10102  -3.99512E-001        1.00000   5.95363E-001        2.66471       56.92329        1.00000      503.92081      972.50143     -122.10102  -3.99512E-001        1.00000   5.95363E-001        2.66471       56.92329        1.00000      491.95948      507.63214     -122.10102  -3.96361E-001        1.00000  -5.43073E+004  -5.43073E+004       39.01501        1.00000       -7.89734      -11.60215        2.83152        2.83152   2.81947E-002     3670.76807   5.27749E-001   5.27749E-001   8.99748E-001   5.27749E-001        2.83152   2.81947E-002       -7.89734      -11.60215        2.83152        2.83152   5.27749E-001   5.27749E-001        0.00000      -23.41169      -23.41169        0.00000      -34.39465      -34.39465     3575.00000           TEMP           None  -3.90109E-001  -4.12129E-002      -20.32763     -128.19955      491.22000     -999.00000        0.00000       ENTHALPY           None  -3.49367E-001        0.00000       14.22911     -107.87192      491.61011     -999.00000        0.00000      464.86928   3.23416E-001        0.00000        0.00000        0.00000        0.00000        0.00000      464.86928       -7.89734              0              1              1              0              0              1              0              0              0 
              1        0.00000              2              0              1              2              0              0        2.53751        0.00000     -127.68276      507.63214        0.00000        0.00000      464.86928  -1.02311E-002        0.00000  -4.03117E-003  -1.03369E-002        0.00000        0.00000        5.49855      491.21997      502.43849     -128.19955  -4.08725E-001        1.00000   6.05739E-001        2.68351       57.99225        1.00000      491.95948      507.63214     -127.68276  -4.07707E-001        1.00000  -5.43073E+004  -5.43073E+004       57.42384        1.00000      506.13192     1437.37071     -122.10102  -4.02474E-001        1.00000   5.51017E-001        2.48824       58.11956        1.00000      503.92081      972.50143     -122.10102  -3.99512E-001        1.00000   5.95363E-001        2.66471       56.92329        1.00000      491.95948      507.63214     -122.10102  -3.96361E-001        1.00000  -5.43073E+004  -5.43073E+004       39.01501        1.00000      491.61011      505.03187     -107.87192  -3.67392E-001        1.00000  -5.43073E+004  -5.43073E+004       21.28135        1.00000      491.22000      502.44492     -128.19955  -4.08725E-001        1.00000   6.05738E-001        2.68350       57.99226        1.00000      491.61011      505.03187     -107.87192  -3.67392E-001        1.00000  -5.43073E+004  -5.43073E+004       21.28135        1.00000      491.22000      502.44492     -128.19955  -4.08725E-001        1.00000   6.05738E-001        2.68350       57.99226        1.00000      491.95948      507.63214     -122.10102  -3.96361E-001        1.00000  -5.43073E+004  -5.43073E+004       39.01501        1.00000      491.61011      505.03187     -107.87192  -3.67392E-001        1.00000  -5.43073E+004  -5.43073E+004       21.28135        1.00000      491.22000      502.44492     -128.19955  -4.08725E-001        1.00000   6.05738E-001        2.68350       57.99226        1.00000      491.21997      502.43849     -128.19955  -4.08725E-001        1.00000   6.05739E-001        2.68351       57.99225        1.00000      491.95948      507.63214     -127.68276  -4.07707E-001        1.00000  -5.43073E+004  -5.43073E+004       57.42384        1.00000      506.13192     1437.37071     -122.10102  -4.02474E-001        1.00000   5.51017E-001        2.48824       58.11956        1.00000      491.21997      502.43849     -128.19955  -4.08725E-001        1.00000   6.05739E-001        2.68351       57.99225        1.00000      491.95948      507.63214     -127.68276  -4.07707E-001        1.00000  -5.43073E+004  -5.43073E+004       57.42384        1.00000      506.13192     1437.37071     -122.10102  -4.02474E-001        1.00000   5.51017E-001        2.48824       58.11956        1.00000      503.92081      972.50143     -122.10102  -3.99512E-001        1.00000   5.95363E-001        2.66471       56.92329        1.00000      503.92081      972.50143     -122.10102  -3.99512E-001        1.00000   5.95363E-001        2.66471       56.92329        1.00000      491.95948      507.63214     -122.10102  -3.96361E-001        1.00000  -5.43073E+004  -5.43073E+004       39.01501        1.00000       -7.89734      -11.60215        2.83152        2.83152   2.81947E-002     3670.76807   5.27749E-001   5.27749E-001   8.99748E-001   5.27749E-001        2.83152   2.81947E-002       -7.89734      -11.60215        2.83152        2.83152   5.27749E-001   5.27749E-001        0.00000      -23.41169      -23.41169        0.00000      -34.39465      -34.39465     3575.00000           TEMP           None  -3.90109E-001  -4.12129E-002      -20.32763     -128.19955      491.22000     -999.00000        0.00000       ENTHALPY           None  -3.49367E-001        0.00000       14.22911     -107.87192      491.61011     -999.00000        0.00000      464.86928   3.23416E-001        0.00000        0.00000        0.00000        0.00000        0.00000      464.86928       -7.89734              0              1              2              0              0              2              0              0              0 
              1        0.00000              3              0              1              3              0              0        2.51239        0.00000     -126.40593      507.63214        0.00000        0.00000      464.86928  -1.02311E-002        0.00000  -1.39909E-002  -1.03369E-002        0.00000        0.00000        5.41656      491.21997      502.43849     -128.19955  -4.08725E-001        1.00000   6.05739E-001        2.68351       57.99225        1.00000      491.95948      507.63214     -126.40593  -4.05112E-001        1.00000  -5.43073E+004  -5.43073E+004       51.82967        1.00000      508.53007     1437.37071     -120.77235  -3.99855E-001        1.00000   5.57138E-001        2.51527       57.64633        1.00000      506.13407      972.50143     -120.77235  -3.96881E-001        1.00000   6.05452E-001        2.70579       56.41099        1.00000      491.95948      507.63214     -120.77235  -3.93661E-001        1.00000  -5.43073E+004  -5.43073E+004       36.24886        1.00000      491.61011      505.03187     -107.87192  -3.67392E-001        1.00000  -5.43073E+004  -5.43073E+004       21.28135        1.00000      491.22000      502.44492     -128.19955  -4.08725E-001        1.00000   6.05738E-001        2.68350       57.99226        1.00000      491.61011      505.03187     -107.87192  -3.67392E-001        1.00000  -5.43073E+004  -5.43073E+004       21.28135        1.00000      491.22000      502.44492     -128.19955  -4.08725E-001        1.00000   6.05738E-001        2.68350       57.99226        1.00000      491.95948      507.63214     -120.77235  -3.93661E-001        1.00000  -5.43073E+004  -5.43073E+004       36.24886        1.00000      491.61011      505.03187     -107.87192  -3.67392E-001        1.00000  -5.43073E+004  -5.43073E+004       21.28135        1.00000      491.22000      502.44492     -128.19955  -4.08725E-001        1.00000   6.05738E-001        2.68350       57.99226        1.00000      491.21997      502.43849     -128.19955  -4.08725E-001        1.00000   6.05739E-001        2.68351       57.99225        1.00000      491.95948      507.63214     -126.40593  -4.05112E-001        1.00000  -5.43073E+004  -5.43073E+004       51.82967        1.00000      508.53007     1437.37071     -120.77235  -3.99855E-001        1.00000   5.57138E-001        2.51527       57.64633        1.00000      491.21997      502.43849     -128.19955  -4.08725E-001        1.00000   6.05739E-001        2.68351       57.99225        1.00000      491.95948      507.63214     -126.40593  -4.05112E-001        1.00000  -5.43073E+004  -5.43073E+004       51.82967        1.00000      508.53007     1437.37071     -120.77235  -3.99855E-001        1.00000   5.57138E-001        2.51527       57.64633        1.00000      506.13407      972.50143     -120.77235  -3.96881E-001        1.00000   6.05452E-001        2.70579       56.41099        1.00000      506.13407      972.50143     -120.77235  -3.96881E-001        1.00000   6.05452E-001        2.70579       56.41099        1.00000      491.95948      507.63214     -120.77235  -3.93661E-001        1.00000  -5.43073E+004  -5.43073E+004       36.24886        1.00000       -7.97069      -11.70991        2.83152        2.83152   2.81947E-002     3670.76807   5.27749E-001   5.27749E-001   8.99342E-001   5.27749E-001        2.83152   2.81947E-002       -7.97069      -11.70991        2.83152        2.83152   5.27749E-001   5.27749E-001        0.00000      -23.48504      -23.48504        0.00000      -34.50241      -34.50241     3575.00000           TEMP           None  -3.90109E-001  -4.12129E-002      -20.32763     -128.19955      491.22000     -999.00000        0.00000       ENTHALPY           None  -3.49367E-001        0.00000       12.90044     -107.87192      491.61011     -999.00000        0.00000      464.86928   3.23416E-001        0.00000        0.00000        0.00000        0.00000        0.00000      464.86928       -7.97069              0              1              3              0              0              3              0              0              0 
              1        0.00000              4              0              1              4              0              0        2.51239        0.00000     -127.68276      512.70847        0.00000        0.00000      464.86928   1.77947E-002        0.00000  -4.38183E-003   7.65846E-003        0.00000        0.00000        5.44487      491.21997      516.66533     -128.24471  -4.08909E-001        1.00000   6.03514E-001        2.67608       58.04853        1.00000      492.12595      512.70847     -127.68276  -4.07740E-001        1.00000   6.08891E-001        2.69540       57.81825        1.00000      506.28792     1451.74442     -122.04703  -4.02458E-001        1.00000   5.50167E-001        2.48477       58.13515        1.00000      504.09120      986.87513     -122.04703  -3.99498E-001        1.00000   5.94039E-001        2.65984       56.94216        1.00000      493.86723      522.00585     -122.04703  -3.96386E-001        1.00000  -5.43073E+004  -5.43073E+004       41.63358        1.00000      493.51530      519.33195     -107.87192  -3.67639E-001        1.00000  -5.43073E+004  -5.43073E+004       22.33147        1.00000      491.22000      516.67175     -128.24471  -4.08909E-001        1.00000   6.03513E-001        2.67607       58.04855        1.00000      493.51530      519.33195     -107.87192  -3.67639E-001        1.00000  -5.43073E+004  -5.43073E+004       22.33147        1.00000      491.22000      516.67175     -128.24471  -4.08909E-001        1.00000   6.03513E-001        2.67607       58.04855        1.00000      493.86723      522.00585     -122.04703  -3.96386E-001        1.00000  -5.43073E+004  -5.43073E+004       41.63358        1.00000      493.51530      519.33195     -107.87192  -3.67639E-001        1.00000  -5.43073E+004  -5.43073E+004       22.33147        1.00000      491.22000      516.67175     -128.24471  -4.08909E-001        1.00000   6.03513E-001        2.67607       58.04855        1.00000      491.21997      516.66533     -128.24471  -4.08909E-001        1.00000   6.03514E-001        2.67608       58.04853        1.00000      492.12595      512.70847     -127.68276  -4.07740E-001        1.00000   6.08891E-001        2.69540       57.81825        1.00000      506.28792     1451.74442     -122.04703  -4.02458E-001        1.00000   5.50167E-001        2.48477       58.13515        1.00000      491.21997      516.66533     -128.24471  -4.08909E-001        1.00000   6.03514E-001        2.67608       58.04853        1.00000      492.12595      512.70847     -127.68276  -4.07740E-001        1.00000   6.08891E-001        2.69540       57.81825        1.00000      506.28792     1451.74442     -122.04703  -4.02458E-001        1.00000   5.50167E-001        2.48477       58.13515        1.00000      504.09120      986.87513     -122.04703  -3.99498E-001        1.00000   5.94039E-001        2.65984       56.94216        1.00000      504.09120      986.87513     -122.04703  -3.99498E-001        1.00000   5.94039E-001        2.65984       56.94216        1.00000      493.86723      522.00585     -122.04703  -3.96386E-001        1.00000  -5.43073E+004  -5.43073E+004       41.63358        1.00000       -7.97373      -11.71438        2.83152        2.83152   2.79203E-002     3670.14717   5.27749E-001   5.27749E-001   8.98900E-001   5.27749E-001        2.83152   2.79203E-002       -7.97373      -11.71438        2.83152        2.83152   5.27749E-001   5.27749E-001        0.00000      -23.48808      -23.48808        0.00000      -34.50687      -34.50687     3575.00000           TEMP           None       -2.29530       -1.94384      -20.37279     -128.24471      491.22000     -999.00000        0.00000       ENTHALPY           None  -3.51930E-001        0.00000       14.17511     -107.87192      493.51530     -999.00000        0.00000      464.86928   3.20214E-001        0.00000        0.00000        0.00000        0.00000        0.00000      464.86928       -7.97373              0              1              4              0              0              4              0              0              0 
              1        0.00000              5              0              1              5              1              0        2.51239        0.00000     -127.68276      507.63214        0.00000        0.00000      469.51798  -1.93851E-002        0.00000        3.52652  -1.97684E-002        0.00000        0.00000        5.45874      491.21078      497.79162      -28.20769  -2.04891E-001        1.00000   4.34917E-001        2.10333        5.96040        1.00000      491.95948      507.63214     -127.68276  -4.07707E-001        1.00000  -5.43073E+004  -5.43073E+004       57.42384        1.00000      506.13192     1437.37071     -122.10102  -4.02474E-001        1.00000   5.51017E-001        2.48824       58.11956        1.00000      503.92081      972.50143     -122.10102  -3.99512E-001        1.00000   5.95363E-001        2.66471       56.92329        1.00000      491.33395      502.98345     -122.10102  -3.96316E-001        1.00000  -5.43073E+004  -5.43073E+004       38.16599        1.00000      490.98543      500.40699     -107.87192  -3.67310E-001        1.00000  -5.43073E+004  -5.43073E+004       20.94959        1.00000      491.22000      497.84373      -28.20769  -2.04895E-001        1.00000   4.34942E-001        2.10342        5.96105        1.00000      490.98543      500.40699     -107.87192  -3.67310E-001        1.00000  -5.43073E+004  -5.43073E+004       20.94959        1.00000      491.22000      497.84373      -28.20769  -2.04895E-001        1.00000   4.34942E-001        2.10342        5.96105        1.00000      491.33395      502.98345     -122.10102  -3.96316E-001        1.00000  -5.43073E+004  -5.43073E+004       38.16599        1.00000      490.98543      500.40699     -107.87192  -3.67310E-001        1.00000  -5.43073E+004  -5.43073E+004       20.94959        1.00000      491.22000      497.84373      -28.20769  -2.04895E-001        1.00000   4.34942E-001        2.10342        5.96105        1.00000      491.21078      497.79162      -28.20769  -2.04891E-001        1.00000   4.34917E-001        2.10333        5.96040        1.00000      491.95948      507.63214     -127.68276  -4.07707E-001        1.00000  -5.43073E+004  -5.43073E+004       57.42384        1.00000      506.13192     1437.37071     -122.10102  -4.02474E-001        1.00000   5.51017E-001        2.48824       58.11956        1.00000      491.21078      497.79162      -28.20769  -2.04891E-001        1.00000   4.34917E-001        2.10333        5.96040        1.00000      491.95948      507.63214     -127.68276  -4.07707E-001        1.00000  -5.43073E+004  -5.43073E+004       57.42384        1.00000      506.13192     1437.37071     -122.10102  -4.02474E-001        1.00000   5.51017E-001        2.48824       58.11956        1.00000      503.92081      972.50143     -122.10102  -3.99512E-001        1.00000   5.95363E-001        2.66471       56.92329        1.00000      503.92081      972.50143     -122.10102  -3.99512E-001        1.00000   5.95363E-001        2.66471       56.92329        1.00000      491.33395      502.98345     -122.10102  -3.96316E-001        1.00000  -5.43073E+004  -5.43073E+004       38.16599        1.00000       -7.89734      -11.60215        2.83152        2.83152   2.81947E-002     3670.76807   5.27749E-001   5.27749E-001   8.99748E-001   5.27749E-001        2.83152   2.81947E-002       -7.89734      -11.60215        2.83152        2.83152   5.27749E-001   5.27749E-001        0.00000      -23.41169      -23.41169        0.00000      -34.39465      -34.39465     3575.00000           TEMP           None   2.34572E-001   5.82627E-001       79.66423      -28.20769      491.22000     -999.00000        0.00000       ENTHALPY           None  -3.48524E-001        0.00000       14.22911     -107.87192      490.98543     -999.00000        0.00000      464.86928   3.23416E-001        0.00000        0.00000        0.00000        0.00000        0.00000      464.86928       -7.89734              0              1              5              1              0              5              0              0              0 
              1        0.00000              6              0              2              6              1              1        2.26115        0.00000     -138.06324      507.63214        0.00000        0.00000      464.38891  -9.29450E-003        0.00000   7.69273E-002  -9.38169E-003        0.00000        0.00000        4.91038      491.21997      502.91396     -128.20108  -4.08731E-001        1.00000   6.05664E-001        2.68326       57.99414        1.00000      473.95070      507.63214     -138.06324  -4.29193E-001        1.00000   5.42973E-001        2.43738       61.63529        1.00000      485.93077     1437.37071     -132.81037  -4.24062E-001        1.00000   5.12568E-001        2.31023       61.75222        1.00000      484.89008      972.50143     -132.81037  -4.21168E-001        1.00000   5.36736E-001        2.41528       60.80294        1.00000      483.39577      508.11252     -132.81037  -4.18223E-001        1.00000   5.71191E-001        2.55374       59.75447        1.00000      491.67442      505.50979     -107.87192  -3.67401E-001        1.00000  -5.43073E+004  -5.43073E+004       21.31585        1.00000      491.22000      502.92039     -128.20108  -4.08731E-001        1.00000   6.05663E-001        2.68325       57.99415        1.00000      491.67442      505.50979     -107.87192  -3.67401E-001        1.00000  -5.43073E+004  -5.43073E+004       21.31585        1.00000      491.22000      502.92039     -128.20108  -4.08731E-001        1.00000   6.05663E-001        2.68325       57.99415        1.00000      483.39577      508.11252     -132.81037  -4.18223E-001        1.00000   5.71191E-001        2.55374       59.75447        1.00000      491.67442      505.50979     -107.87192  -3.67401E-001        1.00000  -5.43073E+004  -5.43073E+004       21.31585        1.00000      491.22000      502.92039     -128.20108  -4.08731E-001        1.00000   6.05663E-001        2.68325       57.99415        1.00000      491.21997      502.91396     -128.20108  -4.08731E-001        1.00000   6.05664E-001        2.68326       57.99414        1.00000      473.95070      507.63214     -138.06324  -4.29193E-001        1.00000   5.42973E-001        2.43738       61.63529        1.00000      485.93077     1437.37071     -132.81037  -4.24062E-001        1.00000   5.12568E-001        2.31023       61.75222        1.00000      491.21997      502.91396     -128.20108  -4.08731E-001        1.00000   6.05664E-001        2.68326       57.99414        1.00000      473.95070      507.63214     -138.06324  -4.29193E-001        1.00000   5.42973E-001        2.43738       61.63529        1.00000      485.93077     1437.37071     -132.81037  -4.24062E-001        1.00000   5.12568E-001        2.31023       61.75222        1.00000      484.89008      972.50143     -132.81037  -4.21168E-001        1.00000   5.36736E-001        2.41528       60.80294        1.00000      484.89008      972.50143     -132.81037  -4.21168E-001        1.00000   5.36736E-001        2.41528       60.80294        1.00000      483.39577      508.11252     -132.81037  -4.18223E-001        1.00000   5.71191E-001        2.55374       59.75447        1.00000       -7.43204      -10.91858        2.83152        2.83152   2.76739E-002     3739.85726   5.27749E-001   5.27749E-001   9.01515E-001   5.27749E-001        2.83152   2.76739E-002       -7.43204      -10.91858        2.83152        2.83152   5.27749E-001   5.27749E-001        0.00000      -22.94640      -22.94640        0.00000      -33.71107      -33.71107     3575.00000           TEMP           None  -4.54420E-001  -1.05437E-001      -20.32916     -128.20108      491.22000     -999.00000        0.00000       ENTHALPY           None        8.27865        0.00000       24.93845     -107.87192      491.67442     -999.00000        0.00000      464.86928   3.23416E-001        0.00000        0.00000        0.00000        0.00000        0.00000      464.86928       -7.43204              0              2              6              1              1              6              0              0              0 
